,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,y0,y1
85,-22.41211158615507,-28.23503239303856,-31.206365747677054,-31.620467037208208,-30.781029805596013,-29.692133842134236,-28.51998609162335,-27.1166830184062,-25.702273722050663,-24.872842428226942,-25.029387462611442,-25.92977233306659,-26.863045126918678,-27.264866197446825,-27.13309234261322,-26.836873890435427,-26.58676530756202,-26.169690029782352,-25.190021665811,-23.481090584952675,-21.240067726713754,-18.83514187659546,-16.588728310572186,-14.760503562544372,-13.641707099209958,-13.545248706742148,-14.629256189686961,-16.705944280529067,-19.237382027953387,-21.574892032496905,-23.280296470674006,-24.29305841838244,-24.8459067823702,-25.234276027467843,-25.622259172965173,-25.97913117669022,-26.12540786631776,-25.84227222278984,-25.005463056226407,-23.67942169090444,-22.11703187549491,-20.694345342848848,-19.84311678918408,-19.959565284634767,-21.248760965159835,-23.588060427212795,-26.5328361090623,-29.467904418918586,-31.84277137281913,-33.41692553809936,-34.35006199894906,-35.01245657953827,-35.68963453317133,-36.47620194948063,-37.37757829006185,-38.39820790629866,-39.50752809853893,-40.57748760151368,-41.41283739224215,-41.879416694862286,-42.00350297770504,-41.919982204060275,-41.72406661096778,-41.38842552110201,-40.80155448967601,-39.84643650661566,-38.451072121624826,-36.60640577376303,-34.347837035194466,-31.712387120743408,-28.747372837674604,-25.617833678442977,-22.70668885259396,-20.526064495291493,-19.45593058269633,-19.566041251233095,-20.690942039142858,-22.608291688301613,-25.08101790458484,-27.787837936055695,-30.369064472382778,-32.63256367378326,-34.66295932834093,-36.655254031871465,-38.67345514517808,-40.63350930576719,-42.48493417033156,-44.334543823010385,-46.400022593925584,-48.872292673275076,-51.7561080981013,-54.73744246283997,-57.21847381562992,-58.617304865797436,-58.73756980275662,-57.85527278444415,-56.45290129750537,-54.902076907236854,-53.361616615739315,-51.86014992641829,-50.40101384352225,-49.02006768430847,-47.80759978494608,-46.894921516942894,-46.40387586869635,-46.37932635753104,-46.73760160198228,-47.289679718064576,-47.88097235454562,-48.57088822615469,-49.690901867279614,-51.700238979639884,-54.897223202034816,-59.131428227186916,-63.70824793392632,-67.6342772386933,-70.09942354404723,-70.81341824601108,-69.94487982084624,-67.87630303318588,-65.10327551303902,-62.23707264840714,-59.8300676359959,-58.02764557318408,-56.26258348932354,-53.18700216276575,-47.172592822640716,-37.576709910611626,0.52966136,-3.0443568
86,-26.049676022743373,-32.32223977401708,-34.8425409713075,-33.79317217304397,-31.063582503006202,-28.9064223706772,-28.454344620222518,-29.13471561344285,-29.417528359227468,-28.224050047546786,-25.74600997089585,-23.078114335095073,-21.22748486363152,-20.45793057000505,-20.40251008713385,-20.6325002870866,-21.09051887321576,-22.07452454413453,-23.885922556415004,-26.46163719392889,-29.27790185178456,-31.61908218118863,-33.015036160828124,-33.507652749815534,-33.56265604042268,-33.70522024384141,-34.144458288528604,-34.689421119895876,-35.024784209580716,-35.05681891702569,-34.979312389167966,-35.03182659236055,-35.2326349602621,-35.342211399826816,-35.04570412610719,-34.15464448066713,-32.69902875224058,-30.9131176786462,-29.11486365929691,-27.530732660361966,-26.254136442840814,-25.409069685636894,-25.270662826024534,-26.11404268976521,-27.944509331136132,-30.426860191564074,-33.079842962685746,-35.53125646781544,-37.62785394758009,-39.36992255627193,-40.788064419407895,-41.90300229193865,-42.784063713382395,-43.56893766851409,-44.365304209334724,-45.15508687406689,-45.820321785134276,-46.220285377120724,-46.22781470916002,-45.77898492745557,-44.94777613910959,-43.90580301835697,-42.73555500101658,-41.30738634813221,-39.40702251373081,-37.0460029460516,-34.68356460943467,-33.09093377664691,-32.854136886492526,-33.903390905171044,-35.52297661200309,-36.85490976293953,-37.44976390045908,-37.433266104523284,-37.259965461568854,-37.347657844912774,-37.856708676323755,-38.683193202646756,-39.63097362385482,-40.664624760605726,-42.021352694828146,-43.988564484337275,-46.50861081953615,-49.07862766529214,-51.13416398215991,-52.490065845412595,-53.325094634297216,-53.800718564960974,-53.835922159192286,-53.269809888889334,-52.15219590131918,-50.806954439217215,-49.58321502201451,-48.561861544696704,-47.585302394515715,-46.610766537359375,-45.94046488734278,-45.99307822979095,-46.846794506915636,-48.05673698688903,-48.92396415990326,-48.94935996352223,-48.118480044624825,-46.84957086235015,-45.65503978046272,-44.77691445184045,-44.12418085586046,-43.560811386825094,-43.2290828037481,-43.59701726067421,-45.20624678571143,-48.28841985863362,-52.49021093593152,-56.94241714313495,-60.66764587999207,-62.99873886852863,-63.74161148733496,-63.1349870521014,-61.723966136819534,-60.16570315021353,-59.04164278708186,-58.75868003331818,-59.414002662617406,-60.55124290665177,-60.969767973397246,-58.856359129543854,-52.52042956269641,-41.7110950267867,-4.33004,1.6344764
87,-8.34470940388824,-9.912721258440428,-10.676038685509312,-11.082978714553606,-11.557982117101098,-12.218745774387331,-13.047836062741576,-14.043590410462134,-15.086394947310257,-15.83057770320411,-15.91290698507244,-15.280205663759315,-14.250663223638337,-13.24281936375828,-12.480058519995945,-11.952641962007336,-11.641827582482744,-11.751927580100592,-12.652358524600825,-14.530358011552227,-17.151917272004276,-20.037426510022627,-22.84561477446384,-25.528560207303208,-28.151718879272032,-30.649708825037607,-32.787854634951216,-34.341011768088286,-35.28808707984421,-35.83931421217389,-36.306177013199466,-36.94948438692368,-37.888571684845815,-39.062751117246535,-40.25877414224208,-41.24954149321758,-41.94254611873423,-42.31422246447537,-42.180548045454906,-41.19738243777641,-39.25659705439623,-36.85747903594204,-34.923864825403165,-34.1189070693362,-34.31345798195884,-34.76098793578006,-34.79231486677965,-34.323068604434994,-33.75479173209121,-33.52500326145837,-33.810490141560805,-34.55060721839035,-35.585035420685,-36.73860926931607,-37.87780296472875,-38.93938367801575,-39.88861873470778,-40.68942812072019,-41.374522971412546,-42.078820064704495,-42.890980377962094,-43.68964602710076,-44.22887949027207,-44.39413623707064,-44.306560245036074,-44.18674787001178,-44.19876967354281,-44.424719207370956,-44.86787228802177,-45.371506733714625,-45.55412224534479,-44.97309939176355,-43.5130617589044,-41.64110360175657,-40.168470135659035,-39.660095044811506,-40.05851635360096,-40.85381926917425,-41.55187188562153,-41.979067606844495,-42.24260611071422,-42.535109588579004,-43.02702892908239,-43.84731269503303,-45.0188843542897,-46.37463659355501,-47.615158164451806,-48.510719994532565,-49.04095940757102,-49.3548373422316,-49.65351241367812,-50.120195579721816,-50.878877308845865,-51.92660536907561,-53.090318473050154,-54.106151596977206,-54.79503182531907,-55.1919916405381,-55.51624163374459,-55.9951281747069,-56.678398728515475,-57.4173969306314,-58.04172913146901,-58.53970576993654,-59.04207611011765,-59.66579438287231,-60.42891229986482,-61.29158691015958,-62.19170714397522,-63.016908157105476,-63.60570540260011,-63.82757719833765,-63.67111985636768,-63.2850573587021,-62.959769644568574,-63.012794039465504,-63.60208142693872,-64.6319993023445,-65.85778692748136,-67.06365868171079,-68.13970774004332,-69.06103319917338,-69.81351904183056,-70.20486720921487,-69.48365998650684,-66.09323853243856,-58.30546071403646,-45.84718491038036,-8.898343,4.8910594
88,-7.619402010658176,-9.121527216051154,-9.497248628485304,-8.849617667036794,-7.593202380981696,-6.202188504366188,-5.081509897351356,-4.506898805339746,-4.559864447569977,-5.0886700428388325,-5.776298723955332,-6.324146016531763,-6.634091296703238,-6.826427803006292,-7.0874637174943365,-7.515793451510646,-8.10101625851745,-8.787964891204194,-9.513056903046582,-10.199201204480056,-10.768142554460669,-11.184078603603062,-11.482992127184765,-11.750581445957136,-12.065637424895588,-12.456092448522556,-12.895295918230719,-13.344079107997505,-13.816044505417212,-14.393034381083586,-15.140281286379453,-16.00464988014091,-16.838894282072367,-17.53772729872737,-18.117939173872887,-18.651632266760426,-19.146383795441963,-19.511919023456823,-19.6423266650263,-19.524479068670548,-19.268205997296725,-19.040928190778796,-18.983929547814665,-19.177387999186077,-19.629269836539688,-20.24517556769612,-20.82019456742245,-21.12503879465271,-21.04818231055119,-20.663196382329488,-20.162345712152952,-19.732549371340717,-19.4866313415948,-19.489518520599166,-19.810565117650206,-20.49526445587189,-21.445863583919454,-22.359477102680682,-22.87648682346663,-22.85952317045061,-22.516310383896275,-22.21206799781681,-22.161973629649893,-22.322766550606342,-22.55363822336765,-22.813151595713805,-23.178742222312888,-23.742685047596346,-24.53571639733251,-25.489069014130248,-26.396253989190818,-26.953538514005945,-26.932198677176913,-26.342638898305673,-25.42133017128292,-24.47741451147298,-23.75831798102603,-23.393442696166804,-23.367486821210562,-23.51324786003468,-23.59790378189139,-23.528880085079145,-23.505689123018065,-23.880597398597377,-24.80668184291695,-26.072966292545185,-27.305803414864933,-28.248659221742663,-28.824533838552746,-29.051933227382612,-28.99794983833234,-28.7500491471489,-28.347028502942887,-27.769280401229054,-27.048043624686922,-26.335936638178385,-25.805042364264523,-25.49695013083539,-25.32795383527739,-25.239015094613773,-25.29964848133266,-25.65456634169795,-26.393689678381964,-27.476096948168482,-28.74532752174973,-30.00929064308125,-31.13468715860347,-32.08020603446895,-32.84773859791568,-33.430130598350075,-33.81597000491867,-34.0133085131585,-34.043439948047684,-33.926023637578204,-33.69589339529433,-33.427580047332064,-33.217380974221555,-33.14637531747586,-33.277992433385094,-33.6659424624879,-34.320160006964805,-35.171658910574926,-36.09301365638609,-36.92742794886631,-37.3398607293824,-36.522690778209274,-33.30674420225261,-27.109292712276808,18.38868,-14.681155
89,-10.23842559573192,-12.461135535199428,-13.556273711292764,-13.8531250149227,-13.916141868399215,-14.161798942390273,-14.770721751979337,-15.715045131677805,-16.799465571582054,-17.78528582206752,-18.546467745798488,-19.11151061532675,-19.595394692610103,-20.123531466137887,-20.783326567935422,-21.588217374455553,-22.465556379959146,-23.285186839949517,-23.925374718427364,-24.352543354907613,-24.66765651259543,-25.05899619571396,-25.651529878524826,-26.370866003571454,-26.982594796638192,-27.2962840309112,-27.334149629788342,-27.29487905154716,-27.364006149810525,-27.581071296645174,-27.87995134961261,-28.211642712698566,-28.597736840096896,-29.06798284887785,-29.565980414625482,-29.94027895208475,-30.050044456964446,-29.89093555898181,-29.61417108250148,-29.41767268501427,-29.414131813575825,-29.580304599893537,-29.806084131304036,-29.99105006764743,-30.108334906431523,-30.183408785070192,-30.23269285805712,-30.25535828467174,-30.281029400964012,-30.381676446427736,-30.60653238413293,-30.90801586372819,-31.14273718213428,-31.15885516981393,-30.90766910590009,-30.49715487505487,-30.134974306897945,-29.988345244854585,-30.08074526644723,-30.323683038621287,-30.626128544010854,-30.94028343407705,-31.219274375527498,-31.38633282332871,-31.377195578129182,-31.19701161819119,-30.90573937063665,-30.553259785943407,-30.16673372130631,-29.811900245274682,-29.61786462914885,-29.695077419881468,-30.02620480681457,-30.44986942442476,-30.75849761434765,-30.82708833061977,-30.675008880967503,-30.425993949626392,-30.211406769358447,-30.093712419287673,-30.057746425622295,-30.058233175020035,-30.07261415560596,-30.107935431415537,-30.15988717491004,-30.182656690072058,-30.11328118420293,-29.920440498021907,-29.6206970275182,-29.25479035456244,-28.86034691179251,-28.463440802092013,-28.080704204468546,-27.72031068822575,-27.38535673729032,-27.07896555624673,-26.803367648437977,-26.553778122771764,-26.316310078254627,-26.078998577809127,-25.85926604886825,-25.723188947062273,-25.750210401746322,-25.952212553927485,-26.240725516848684,-26.50273759739488,-26.710553128806552,-26.94176993506931,-27.293641882482948,-27.79633469984899,-28.412077628951717,-29.088402170707568,-29.779841924115864,-30.42115954360848,-30.914478859497944,-31.17547570240447,-31.202600511344887,-31.0994185465312,-31.03072386498698,-31.15050565590228,-31.5390554505908,-32.182473580861995,-32.99996539895548,-33.85742875978566,-34.41272754802427,-33.850164763897595,-31.016712059879843,-25.33418894630777,12.732992,-9.648377
90,-11.777857762514973,-13.651436255385017,-14.001318198952493,-13.85120892037934,-14.403330244352029,-15.882772525884347,-17.579918640675928,-18.94720384426948,-20.307176549722687,-22.34393945503173,-25.11024183500728,-27.723223305144344,-29.01862967952264,-28.487679137263928,-26.69076509006536,-24.830394637703638,-23.878019081887764,-24.012383369511962,-24.730596796679567,-25.368411369902738,-25.586775165344594,-25.554182999034573,-25.729047358467387,-26.4117925437597,-27.49808344916109,-28.65913712407255,-29.64671572416222,-30.321372146584817,-30.493791865444546,-29.977608190338174,-28.859173089365235,-27.511751392122637,-26.189870166614696,-24.756731487171077,-23.01290332005386,-21.20193751784955,-19.925542114793323,-19.520498568855672,-19.72143831280864,-20.012899938252517,-20.15385624706111,-20.271599104756273,-20.600510556420442,-21.272267720928713,-22.261034136028023,-23.35602496854761,-24.182165286795694,-24.36820255187528,-23.79943740876225,-22.791791152711877,-22.028359246117358,-22.164129229621444,-23.290994524189262,-24.77139559081104,-25.69440223294493,-25.53761485220777,-24.43644021334441,-22.95557975768073,-21.697521143238465,-21.036821579942035,-21.02891339922756,-21.453359976414486,-21.968428445696702,-22.30981634631443,-22.41177189659271,-22.38308580861848,-22.39428657706436,-22.598100544469947,-23.127082206613466,-24.09864612591768,-25.53736702399722,-27.23770947871665,-28.743124342176213,-29.59027568202248,-29.67227217276581,-29.345087243846397,-29.11906773194296,-29.234043845337485,-29.535149830326,-29.716580630255518,-29.633287082816445,-29.397543535050932,-29.256268919437126,-29.400238173877675,-29.823812431133817,-30.32778549319516,-30.690058087157738,-30.838131265339374,-30.8246922298749,-30.674964381838755,-30.354460389036426,-29.91530674763501,-29.608875219788565,-29.7733611110661,-30.567346811080927,-31.81132328069341,-33.111699322776104,-34.151583034302945,-34.865728775986675,-35.37796872276963,-35.83003437059588,-36.26395946704607,-36.61139976099575,-36.77666829249452,-36.76890960345392,-36.77314051475727,-37.05374801704031,-37.748472317644,-38.7672311719179,-39.892595040282714,-40.936840430453884,-41.80185333648964,-42.459101029950006,-42.92508203761781,-43.24958362113885,-43.508020484058655,-43.783949085175664,-44.12519940274125,-44.50676333391424,-44.86706970424295,-45.200665910400325,-45.59598934857389,-46.13369104359384,-46.69505788861853,-46.7315727126006,-45.12175144756478,-40.52943409378626,-32.500001526186416,8.32763,-10.047955
91,-22.1327237212862,-29.557424828482,-35.41145869492704,-39.316231419148735,-41.60490690823849,-42.809604374817745,-43.28321855939766,-43.045560879162885,-41.77597233811574,-38.995939014257715,-34.54336869933064,-29.13870535387205,-24.4559855205548,-22.328211288208188,-23.61768586109884,-27.735524128314058,-33.12377932962563,-38.1357416422553,-41.66658807681462,-43.31861377163838,-43.18108918235539,-41.4535688864189,-38.249891458624724,-33.77784474288128,-28.69874254123309,-24.207420909851265,-21.551040445868548,-21.256137574429463,-22.791067965248967,-25.123765765633173,-27.657775461690807,-30.526661536395274,-33.995882158058826,-37.780493677931965,-41.043105419087645,-42.92562348661824,-43.00452038691884,-41.43628617018262,-38.958831260412566,-36.77914390733967,-36.13444311322864,-37.6004079661432,-40.72875335967012,-44.40042214988293,-47.50950566299242,-49.3617886493326,-49.662246810854256,-48.375214108312576,-45.72370848479103,-42.362833223105575,-39.4246299101593,-38.04128058313452,-38.553179185630285,-40.198453232653215,-41.619144974375,-41.629022711511524,-39.70466062961794,-36.2608362546592,-32.72203910378734,-30.960500181014122,-32.05554370404009,-35.378891048934456,-39.015666268168566,-41.17501777971229,-41.33342835880556,-40.34401395190195,-39.60577591095123,-39.92278350074498,-40.96005367254463,-41.798792688187426,-42.00194752493765,-42.042509723298075,-42.67745413324013,-44.018925820222655,-45.37786444137097,-46.059755053869075,-46.13272232160786,-46.22330678059189,-46.672341670412436,-47.201018784135954,-47.41995609858906,-47.28981585936906,-46.89174291521612,-46.113193903293116,-44.947952925461436,-43.88665595519613,-43.551947186195726,-43.999745800149356,-44.69223334753889,-45.05937534409654,-44.887890344164546,-44.39365583097632,-44.1424915700469,-44.716491613870936,-46.28878702089527,-48.554397836421614,-50.99444169598952,-53.12191676862485,-54.623595927810065,-55.41548283944044,-55.577403887398006,-55.263940196461114,-54.716078780438316,-54.28498597110954,-54.333371655972776,-55.06075290388738,-56.382916837810534,-57.965317388080614,-59.44542573030174,-60.682777886179274,-61.786713992941905,-62.93253298049394,-64.19026093159384,-65.47519083427096,-66.5980498867211,-67.41867647469418,-68.03205971528229,-68.75428713136672,-69.85931483873723,-71.36196905787949,-73.0748346931051,-74.78205294682546,-76.23232948056369,-76.91358600996412,-75.77630402019419,-71.22890792757542,-61.87115560907259,-47.92033436748029,-10.61399,2.5248418
92,-31.15388822698696,-41.631304993092975,-50.12224802482466,-56.208172061799104,-60.28643579556055,-62.933924679586156,-64.65884908031633,-65.86560723164024,-66.75251995933007,-67.27309229418718,-67.32402486207386,-66.97981790461807,-66.52351313695624,-66.25529627450804,-66.28836918255524,-66.5269591079485,-66.80682628948729,-67.02020377772901,-67.13223075004301,-67.13586572120496,-66.99628965149893,-66.62699230598082,-65.93963674411705,-64.9174265818225,-63.61159268610407,-62.07028766422297,-60.295088217542,-58.2794360682604,-56.11627947122166,-54.091178169379994,-52.62677236048057,-52.05578885935128,-52.41664503549745,-53.46887332687075,-54.87786208517231,-56.36864017233107,-57.77427369182227,-59.0419965592316,-60.23176160718272,-61.476750746674746,-62.873196306968886,-64.33834305922,-65.58570405633996,-66.31796011041804,-66.47603471154831,-66.27414296717099,-66.00819551987264,-65.87472232361793,-65.93486542641816,-66.16227865410804,-66.50476290695927,-66.93571468729061,-67.45904699171942,-68.0606805813179,-68.6662268216907,-69.16436805473175,-69.4860563635258,-69.65423291264591,-69.73617190386344,-69.76366619484554,-69.73097529621545,-69.6458961886797,-69.53840110142832,-69.43856419371852,-69.3858163716736,-69.43306181176482,-69.57637484268918,-69.69443226987045,-69.63529757792111,-69.37265181664489,-69.01410695019726,-68.659654613365,-68.31382907398236,-67.92696401034404,-67.44295029283464,-66.78286514027225,-65.84561852035407,-64.59550864112906,-63.164414907581204,-61.84715637540394,-60.9796190818013,-60.80132723506414,-61.37371524102929,-62.56740884672961,-64.12030117671448,-65.72743311139143,-67.10432352927286,-68.04257693718901,-68.48227272909787,-68.50963804349013,-68.22059686461236,-67.60670014961109,-66.6393942838065,-65.45910458102875,-64.42645565950654,-63.9602296404604,-64.3011708699901,-65.38144821347475,-66.87699060350886,-68.37900022288684,-69.55457346920153,-70.23400075668395,-70.44589770687054,-70.40228512528154,-70.40957966879917,-70.72618570625944,-71.43995460443271,-72.42715168893292,-73.41548330786223,-74.12292919983295,-74.37972295371371,-74.14111328980013,-73.4255998536868,-72.3104237948216,-71.0121756715563,-69.90257247293488,-69.33808932723245,-69.41466415750203,-69.89100017946188,-70.37589689002411,-70.61762774104074,-70.64705157343613,-70.62846932403747,-70.47582099388613,-69.40605488799201,-65.79700235467772,-57.90998999857952,-45.478251532611715,-17.41692,22.519005
93,-16.00584345295239,-19.04784583172556,-20.726300982376003,-21.65512314068709,-22.27076378642089,-22.570638561936057,-22.47983696197796,-22.142673084688422,-21.82965120589173,-21.67769565556483,-21.59409929636665,-21.41634670196037,-21.119705044581046,-20.831127755076412,-20.68939333914101,-20.744331750893558,-20.986087111817177,-21.42774689398594,-22.111650462540922,-23.019613521122984,-24.015134179885987,-24.91039645459189,-25.578423769896183,-25.986350841527877,-26.16052010752039,-26.17354527302465,-26.149238921628648,-26.217572213519553,-26.44683489132505,-26.832230374828857,-27.32195725789941,-27.818884763117687,-28.194699780265736,-28.3707040242625,-28.38630544775836,-28.357661764978925,-28.38754421375501,-28.522320940882864,-28.740862627399586,-28.96495910669978,-29.131791575633663,-29.27435531583712,-29.49193960357933,-29.836814766779852,-30.251859959652833,-30.60182220171796,-30.752755555372282,-30.660188169820003,-30.4102512682184,-30.156715087565857,-29.9994926854667,-29.926959600201283,-29.868488602906982,-29.7817327992217,-29.683849737793285,-29.622018274216362,-29.638479862022265,-29.757689678421446,-29.986635494880236,-30.32304466785323,-30.756665943095932,-31.24826234146694,-31.707453933441524,-32.0080069238922,-32.05183622988902,-31.84044052139636,-31.47504259538868,-31.068627283509368,-30.67715466822469,-30.33560111217163,-30.1217166479669,-30.13310330887876,-30.40327819025876,-30.86068989011491,-31.368050736696528,-31.79952282983437,-32.09701306534075,-32.272627679490036,-32.36153981740523,-32.36886788097331,-32.27209050306344,-32.076319636185076,-31.819952563223143,-31.485854679533297,-30.963674654963736,-30.19256603407239,-29.327078972920127,-28.669763323648095,-28.41686067672987,-28.50997309033793,-28.727355792562534,-28.873806232552727,-28.88835559548841,-28.81402929740613,-28.70119922092934,-28.566441736840385,-28.43739680097197,-28.38737161147082,-28.50737808985085,-28.878229610808898,-29.56580586108061,-30.58047408969019,-31.82028669841552,-33.092307602637824,-34.2049511154207,-35.03285374985597,-35.530518421433634,-35.75270904842731,-35.87664895804119,-36.145837276233955,-36.733547894698,-37.64192360811031,-38.71996518694057,-39.759575268410465,-40.58690964762167,-41.105023122937546,-41.27585612448683,-41.06788172725678,-40.44579972549293,-39.44289929252371,-38.250666134391615,-37.2235276567199,-36.738955056898206,-36.93932486333631,-37.402081459562076,-36.94316252166318,-34.013737554798176,-27.86029880899423,11.092807,-7.9385347
94,-20.012539020707603,-26.60591000063989,-32.000371220052706,-36.029094270776106,-38.92962949839145,-40.9258556236677,-42.178707354887365,-42.90041795394733,-43.267883936277215,-43.176368651856,-42.20722347176447,-39.94511543693787,-36.318230894632975,-31.63402775519934,-26.47334047427859,-21.7738539504438,-18.876535698779406,-18.955691367960746,-22.02220314663876,-26.606342346738227,-30.65816352413522,-32.79997500148781,-32.83821017997351,-31.477857856660805,-29.836971900885267,-29.036793771435537,-29.761718624986905,-31.89029305650865,-34.566443700880214,-36.755642419809135,-37.80846297703701,-37.64564812547836,-36.679198317387424,-35.686137473033305,-35.557110355810536,-36.823865058613684,-39.268837803006036,-42.0603248975436,-44.34030551447428,-45.69536166628229,-46.165346480693096,-46.00438589242597,-45.512716415754674,-44.934975718851135,-44.31374948251092,-43.41549816538309,-41.91016506482667,-39.76752143646028,-37.59717708643184,-36.52810467114053,-37.44635771844418,-40.13600728145569,-43.278573154490566,-45.463708448362986,-46.191310386119824,-45.89304121615446,-45.15816488298739,-44.13330370514879,-42.705803800285004,-41.0993826962436,-40.01852354140204,-40.06066471838862,-41.09899350863732,-42.40075979281743,-43.25544301948175,-43.31678001484373,-42.518682911518475,-41.080979274420585,-39.68923912057215,-39.30302760316781,-40.44935527502865,-42.73670580890367,-45.20139641378015,-47.091308017176544,-48.30199423186204,-49.22365789264838,-50.26265336166938,-51.414321433463385,-52.23860144654753,-52.30361277305924,-51.68089664229332,-50.976699084992894,-50.82955179604561,-51.36045117342961,-52.16197405111133,-52.79909580513667,-53.18311978789706,-53.42109953389953,-53.49754380035893,-53.32249967939624,-53.06075153864089,-53.17260489534435,-53.99408055365146,-55.39383761000754,-56.98232122133491,-58.56803657946186,-60.24979354512389,-62.12472232876978,-64.06495745121107,-65.78424725075871,-67.05621708614098,-67.88610007205381,-68.49450090647933,-69.10790059743948,-69.78249605814415,-70.46374526606905,-71.17390455761551,-72.06976021369368,-73.28709822987575,-74.75071218892239,-76.18526963554152,-77.30766304895383,-77.97054215220801,-78.18231895869945,-78.10233723082305,-78.00587651718284,-78.14041394012497,-78.55540515763397,-79.09093656359795,-79.54301296780207,-79.81258699125709,-79.9025359949458,-79.7683418593448,-79.07860631087314,-76.92124420160516,-71.74084580660096,-62.061846625373036,-47.9789859145898,-16.514502,4.7372746
95,-4.014973900542901,-6.4503122099168495,-9.290721127001174,-12.261659543314106,-15.167811736566767,-17.9391663646801,-20.56181257208047,-22.999319412344278,-25.203516031642337,-27.196752254259106,-29.10468652530671,-31.050904185432262,-32.99515711868492,-34.703933172760266,-35.92177625280458,-36.595850428951394,-36.9399962591337,-37.27003213372162,-37.75676579097375,-38.32316411983769,-38.7661841883059,-38.968279308579625,-38.990550001916155,-38.970723537025435,-38.94617492292143,-38.78619773322754,-38.29597596085585,-37.38497431318133,-36.1466001819782,-34.793035007366015,-33.51926106366081,-32.42062966062851,-31.518000144556776,-30.838011845100628,-30.456964015257252,-30.45957270309943,-30.861919027536654,-31.60464814543832,-32.62575287281156,-33.89867363957197,-35.375142129774424,-36.922711992089454,-38.34905425108173,-39.4836350687878,-40.23628451643635,-40.604067208810385,-40.65305260087556,-40.50264913118171,-40.30120358048646,-40.18851829415874,-40.27535491305887,-40.62951603821155,-41.21829027813696,-41.8613604451281,-42.31550283989787,-42.44956212270081,-42.3209975749066,-42.09162654094149,-41.91318645744809,-41.89406314543381,-42.11149780316735,-42.59288593296738,-43.264490710241546,-43.93840228416913,-44.395297903477505,-44.52217459108833,-44.38271579812957,-44.15161188124732,-43.976441216225595,-43.8920250598273,-43.83972861948983,-43.73802032622768,-43.536883712269834,-43.24560361841228,-42.937876809055545,-42.706943686704335,-42.577559351982686,-42.463540076188025,-42.23521250824075,-41.83307203880175,-41.30963870836969,-40.767878497280115,-40.27239262284205,-39.81748309884959,-39.364350527642756,-38.898048798047206,-38.45254948664644,-38.091342774803564,-37.87246639389129,-37.827651314912465,-37.95038086134369,-38.18377646686574,-38.42550209236639,-38.554741619704274,-38.47067738748951,-38.14136253120674,-37.6407434940142,-37.124760559687864,-36.745190977738154,-36.564859179430215,-36.534972301570406,-36.54879929839835,-36.538818596458356,-36.536421388716896,-36.62840362022526,-36.857560634434044,-37.18047432790424,-37.51810715889528,-37.832448591075504,-38.15085156368768,-38.521552373846454,-38.94825595721263,-39.36197423116582,-39.647740633753095,-39.71215111732358,-39.56061982848422,-39.322616592567954,-39.17800033971776,-39.23170240868858,-39.45133288029784,-39.727155711194136,-40.000828163253004,-40.31632651104373,-40.68726349103291,-40.77290699048692,-39.60102646174106,-35.859817398822095,-28.98145805372432,9.115843,0.26162818
