,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,y0,y1
87,-15.101052911066937,-18.88131468677488,-21.15351684883697,-21.88608000621618,-21.400544146631567,-20.381169948025327,-19.81312414646182,-20.35221671601093,-21.723151965697227,-22.980996450966906,-23.3243069657441,-22.621461007948216,-21.478715574766184,-20.9771161294434,-21.998395304664392,-24.45596087584847,-27.23438777674017,-29.016529447679467,-29.20348754616355,-28.19771965831656,-27.037384689868283,-26.69280454232005,-27.405292933386523,-28.54285348592405,-29.156044029610033,-28.754198391906662,-27.62801934070964,-26.55918060591887,-26.263361793796157,-26.97045370529595,-28.35984177521516,-29.840239624207893,-30.939500949795608,-31.515349692640786,-31.68107871076047,-31.59299229443986,-31.341503140544187,-31.013341040217266,-30.74680404719625,-30.65308034142072,-30.728390187192407,-30.891820429866137,-31.065343018099323,-31.161021267683097,-31.038003092174183,-30.591048297361898,-29.94029211849279,-29.464062881973323,-29.535120002914482,-30.20517956912116,-31.197470411714143,-32.192002592849754,-33.035483211532245,-33.68067364932605,-34.051670862792314,-34.07337785930396,-33.82236206158777,-33.56968726274434,-33.586590607305695,-33.87044198706423,-34.11353649565463,-33.99180660942001,-33.452702186511196,-32.705726571942414,-32.01195605071859,-31.5212046196043,-31.24203832608665,-31.10701554165364,-31.053902042452798,-31.02554510917123,-30.91989756798397,-30.650352105847396,-30.302506209462393,-30.139341007449808,-30.373058810673925,-30.967130714577056,-31.69391253881085,-32.33268218141898,-32.77847678410133,-33.03408959595537,-33.165230694520986,-33.21793860479134,-33.13339761630555,-32.80589294801593,-32.276160336032255,-31.800358559467877,-31.65093966603725,-31.882692085173982,-32.34890446396162,-32.8834192176764,-33.369704884058194,-33.679293665537266,-33.68868236724093,-33.403821093710235,-33.006325823807394,-32.74141184684377,-32.77173093808767,-33.12966969673066,-33.75926720405267,-34.55811472507605,-35.3843593762566,-36.0778944364713,-36.526320111235826,-36.71837223203643,-36.731222051029455,-36.68224954256363,-36.682314513498824,-36.79078455137305,-36.9995473714047,-37.267131120754684,-37.556735534884865,-37.845540718205704,-38.1277374270705,-38.40442635478411,-38.646919915793646,-38.78684777251429,-38.77836195134177,-38.67448313097009,-38.616144554340224,-38.72149974262821,-38.98498069051699,-39.32310950721652,-39.72288065663499,-40.245783532275716,-40.66035609765963,-39.97598780457842,-36.67289234411601,-29.962364830432787,-90.31284714711389,6.18005418623518
88,-9.38369957908907,-11.214201961754446,-12.366382561147091,-13.297949071747107,-14.304187698626075,-15.282509409970169,-15.9517776210046,-16.134380860104187,-15.881049379766734,-15.474252574150105,-15.32045398835039,-15.707343247614462,-16.57508545776984,-17.544969206503318,-18.231094924671236,-18.522868475707227,-18.54746775809369,-18.42085783763134,-18.134919094965998,-17.685398661201912,-17.195881060240154,-16.840086399751346,-16.68437823284561,-16.670930081014276,-16.738137427410965,-16.897820554382314,-17.183475509139633,-17.560091788121394,-17.913217358468646,-18.126001902281942,-18.148368510511574,-17.992779965172765,-17.712099964807912,-17.422584826232928,-17.315219755462845,-17.567657147455865,-18.201213786621484,-19.037543408908245,-19.81383387123499,-20.335771704112798,-20.54162711881343,-20.49159946907275,-20.333930106398515,-20.231249007348442,-20.247685576233607,-20.304657414083078,-20.283718867618155,-20.16725253773424,-20.051027884021767,-20.0440126180822,-20.200020861275174,-20.526456907803894,-20.99573107307736,-21.53141157867391,-22.01734785242345,-22.358501129555343,-22.54945562032927,-22.66909211702181,-22.78055665412559,-22.84986198439399,-22.80548162025332,-22.67735387729541,-22.627253099728915,-22.814160809360036,-23.245936562239,-23.77961450550137,-24.25707078540645,-24.626319163107844,-24.940022126751426,-25.26074809133748,-25.578533292084774,-25.818056152579757,-25.91729629541109,-25.886962962606248,-25.790716454329466,-25.684504737661353,-25.58361122150303,-25.474539481048296,-25.353464886113873,-25.26816085242756,-25.32058193293875,-25.602586997365407,-26.117143956941533,-26.76151025698291,-27.380125894393224,-27.83707295070643,-28.070606552740866,-28.121495172002934,-28.12500199685117,-28.251144096164573,-28.61398630188276,-29.210132194328622,-29.928044888499745,-30.61331804894193,-31.14299816800549,-31.472471058959922,-31.644593195106086,-31.762459880965697,-31.93057105045792,-32.18777093489977,-32.4852232298517,-32.739555802161995,-32.908364697482554,-33.00157752061541,-33.02731740128158,-32.96176003080389,-32.797028789156656,-32.60207356447847,-32.49702205750752,-32.55006198745172,-32.71665502642229,-32.89981674192925,-33.0624927163026,-33.255080122669746,-33.52662968048489,-33.83301509596983,-34.05452606409614,-34.102025242362544,-33.9990701881394,-33.86583711542771,-33.830588571909885,-33.96277640641099,-34.262880264711946,-34.640594753497965,-34.75252918475965,-33.78433417888033,-30.63769010518585,-24.813102299469996,-169.22697041359413,-17.1661585067573
89,-6.266466728398982,-7.9681929499560775,-9.27442179450795,-10.30050422378294,-11.180707327400782,-11.878095213513596,-12.236654504224221,-12.208702253417904,-12.013696187304664,-12.028066047382504,-12.49427030703974,-13.360161953987195,-14.398936381055588,-15.419101219267011,-16.33113733811885,-17.079543803518185,-17.610358284954398,-17.941030506549524,-18.21837393717616,-18.654120066816173,-19.386765427809024,-20.412390346132604,-21.64547776003501,-23.020343907967483,-24.492607086210214,-25.94763638457886,-27.178957338684,-28.00649991992303,-28.391661776239594,-28.429697687790327,-28.275856135290603,-28.09279793827817,-28.026079970049715,-28.18136026306293,-28.59757431793125,-29.251698268216444,-30.126852979740786,-31.27062687504075,-32.73491572633409,-34.44771720908824,-36.17512579484028,-37.609840623723315,-38.502635709042146,-38.783669318154494,-38.62640786272506,-38.375158313312845,-38.35099154300985,-38.68874534544885,-39.317158616557215,-40.04294100525137,-40.65438908049936,-41.02082793286621,-41.163858897265776,-41.234180288639934,-41.399228850910696,-41.74974774201306,-42.293558394139254,-42.98697718424966,-43.743718825616284,-44.445837033653156,-45.002147402015865,-45.411680211632785,-45.74571092278367,-46.054460038132504,-46.30490492418376,-46.43020402868857,-46.442655180687616,-46.484938287718364,-46.759677223649156,-47.39504615195068,-48.35139063579329,-49.43592001155585,-50.419403249633206,-51.18236270787288,-51.79035972463397,-52.435417520209185,-53.28539364436703,-54.35862396222719,-55.51245343464138,-56.53935069905396,-57.288233764286865,-57.72705820682884,-57.92972752601335,-58.03591308948785,-58.216943034743956,-58.627877929715204,-59.33702162448336,-60.27600241845608,-61.26473566615492,-62.11422429345528,-62.74195298816276,-63.21540074541018,-63.69322590938228,-64.3118244842222,-65.0950718005657,-65.94308240370168,-66.71256376385246,-67.33078606232749,-67.83885696696386,-68.32916887406992,-68.85316551293117,-69.3864429958644,-69.86086443606672,-70.21280265870662,-70.39951684885736,-70.3925330179418,-70.19141002087972,-69.85494694073408,-69.4945262468208,-69.21518028203272,-69.06160355830536,-69.02311762437692,-69.08527445054439,-69.27458077612947,-69.65112277370434,-70.24707082811115,-70.99563954121814,-71.71036682653684,-72.1498357858873,-72.14538026485882,-71.70063725154066,-70.98698147685494,-70.21114952772854,-69.36240494023997,-67.82298417964878,-64.11815023249143,-56.497161370060475,-44.51777709169247,81.28595406237451,-146.1462243148619
90,-19.530241683594237,-26.12468524116581,-31.548745948268863,-35.57806865756985,-38.40450027212164,-40.24328279986878,-41.31471473274567,-41.967454962240964,-42.58913503840762,-43.3418898107372,-43.99855869360785,-44.04353800829849,-43.028095913712455,-41.011747079483,-38.75833961014293,-37.39875096913491,-37.728619723631,-39.73513391356657,-42.729288525747094,-45.833717995343555,-48.353791111021,-49.901709604638405,-50.425578597291135,-50.181856409575175,-49.5546474518859,-48.79118063485491,-47.9014660971034,-46.81008588528882,-45.54816236522365,-44.264615855590506,-43.093896357739155,-42.063196394732536,-41.13096008666233,-40.29445265473442,-39.63365157353501,-39.23098142882417,-39.063372687642854,-39.007080333807686,-38.95323837787519,-38.89360908410636,-38.890262207567076,-38.98971796938615,-39.17674064601603,-39.39333790405725,-39.602405088082534,-39.850138982222255,-40.249769118497966,-40.86087322967039,-41.58667891319533,-42.23192059433275,-42.65591566118177,-42.838692217074545,-42.84164911040281,-42.77538312639465,-42.7879212861698,-43.01722884468446,-43.53145492892394,-44.300936290022065,-45.1923481753083,-45.997779811505175,-46.52848826353353,-46.710429981197045,-46.59146980677162,-46.28609675153113,-45.9371595287839,-45.69308090655622,-45.658511256839645,-45.837226463953655,-46.122767053865026,-46.35651379738206,-46.416313222242145,-46.27248403429037,-45.97057421296426,-45.554871493290214,-45.00847516237354,-44.30141345103842,-43.528816734441655,-42.95623587706839,-42.84107036203144,-43.196328768011846,-43.7784254499271,-44.29938199642269,-44.61329044806399,-44.739160473790044,-44.787105139581925,-44.87131341361268,-45.03660038525731,-45.24187415228,-45.42949093821471,-45.60554792915128,-45.83514722980704,-46.178571965692605,-46.65390467767144,-47.23426405262721,-47.849522244744406,-48.406473774187056,-48.829622940777035,-49.078573423801956,-49.13017742176253,-48.97883875830963,-48.67964039415085,-48.372386883721504,-48.22433489710927,-48.32678964285848,-48.63975695455046,-49.02909000871474,-49.35034622566888,-49.50842144858269,-49.47537539325245,-49.290400657023014,-49.04432267432081,-48.835494013592125,-48.716243819167566,-48.67419615091938,-48.66124290845936,-48.641297434611616,-48.62009853093559,-48.63740610438678,-48.73117924568445,-48.913817621339,-49.1864396206812,-49.58298518739584,-50.168259396725524,-50.89225548007568,-51.23428724696181,-49.89395292532018,-45.1962421597914,-36.47473186124364,55.66795970284857,41.986932353136396
91,-46.132778966883755,-59.673738368329026,-68.98029458948618,-73.96173516701505,-76.0383085470722,-76.71247321855843,-76.88292874160284,-76.91649342419332,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.92164073497915,-76.91649342419332,-76.88292874160284,-76.71247321855843,-76.0383085470722,-73.96173516701505,-68.98029458948618,-59.673738368329026,-46.132778966883755,407.2896301156467,98.33572322578752
92,-9.737127228541976,-12.711641649880395,-14.477300811024875,-14.784942299583335,-13.987030961663196,-12.746310002653935,-11.674231719679275,-11.08953310946233,-10.973120410877074,-11.101485809744641,-11.25193255374836,-11.34153239228283,-11.420299939549595,-11.5446197020504,-11.659689489681766,-11.618426259308073,-11.316632686399755,-10.786398415716492,-10.151664959757557,-9.537414891403412,-9.057506582586893,-8.843553854126833,-8.994842293951685,-9.472822391622444,-10.093096482033696,-10.650439158465028,-11.032285899124037,-11.214257453441034,-11.202823659967532,-11.020817243350963,-10.723247437334294,-10.392656995268977,-10.121246264333775,-9.997910359582761,-10.07356919532223,-10.31138257917927,-10.599971519274034,-10.859584597019248,-11.127387719674342,-11.49563687436842,-11.961588176797536,-12.37822604346666,-12.57126725960317,-12.49822191015425,-12.315922071753596,-12.31755026382622,-12.759996913667537,-13.673699342039304,-14.819040348418806,-15.863669931411653,-16.624659973270376,-17.142465648188285,-17.555967280685532,-17.950441602854387,-18.314975869777427,-18.604167962115827,-18.82489679122304,-19.058325341421057,-19.383951065800296,-19.789619283825807,-20.18238671791215,-20.487302938621703,-20.70983251612973,-20.905179327794688,-21.128682793218708,-21.432807157225877,-21.872603653263507,-22.46225855273034,-23.11944964120557,-23.694774715990967,-24.08746720522473,-24.318498696149263,-24.481241382903136,-24.64608903835617,-24.822738987097157,-24.984608048813925,-25.10412052599329,-25.17944553277506,-25.2486274286936,-25.371861920691646,-25.58795272845383,-25.88694680354949,-26.211550622154412,-26.46952750123426,-26.572426445948697,-26.507976573289252,-26.368838272645053,-26.27752937729875,-26.278799776799264,-26.311450107205033,-26.275590109529663,-26.11977702406834,-25.872481834335947,-25.616462796378173,-25.453798706895643,-25.466356865851694,-25.64929749380105,-25.875368679131732,-25.973404575143213,-25.86395886029221,-25.601484621253718,-25.293437112836443,-25.00706155875177,-24.75280148861447,-24.52838164717541,-24.354879513082913,-24.26294651401162,-24.256250831630393,-24.312834446454385,-24.43328833603222,-24.669549428569695,-25.08466907830187,-25.68932407266343,-26.430357486679448,-27.22999096964621,-28.018867973424978,-28.74068397307305,-29.352427066225186,-29.832178477656736,-30.18521621978144,-30.44430856621338,-30.675059960578945,-30.96194889765952,-31.326030675999498,-31.51508275150628,-30.7825359787441,-28.071482368817048,-22.85787267547202,-221.09942208574978,-25.233157035776994
93,-22.18781849607905,-26.103641501676954,-26.827737921662337,-25.220766099372568,-22.811226450048732,-20.676368743487615,-19.170840171006176,-18.263904539328557,-17.873252098662068,-17.94499891477665,-18.39967748256445,-19.129204897115613,-20.069592404883657,-21.211190953964696,-22.510904520832323,-23.824739836972174,-24.94916765082072,-25.736710626473094,-26.20662754073502,-26.58054582006039,-27.186477683935514,-28.254986953823472,-29.749289484159146,-31.360666491659984,-32.671854916592395,-33.40015045265778,-33.58132764522145,-33.5486167050461,-33.694860197453515,-34.207858674017324,-34.990832409605986,-35.80039905279607,-36.46227322169128,-36.989445235931704,-37.52348842290546,-38.16720194019014,-38.863545441787785,-39.432364415284226,-39.723051515395454,-39.73005323321971,-39.57112525662362,-39.371553250835646,-39.176711499220474,-38.979553007669395,-38.834191580724614,-38.91497262391977,-39.413989094596594,-40.362535867919604,-41.565770743578575,-42.711463412901786,-43.5479126727814,-44.01606936646503,-44.27348588512089,-44.57899348576329,-45.10363904944648,-45.82481142573863,-46.57533496600458,-47.174762854732684,-47.550715822591656,-47.77490600006359,-47.96094501471555,-48.11319212278195,-48.12315689697942,-47.92348212868357,-47.572169394455024,-47.15728903590926,-46.70075577508968,-46.215329319715536,-45.78913741468943,-45.52808048226868,-45.43262836872142,-45.39168533285196,-45.307524688420116,-45.20238054858999,-45.19278793284813,-45.36787765638935,-45.701457694432754,-46.0773208537275,-46.38501930182722,-46.58381981582847,-46.68835422827107,-46.72413172723753,-46.71681337249638,-46.711269969817636,-46.7837414585116,-47.03232310808239,-47.534901276264094,-48.28180318528946,-49.14477582102768,-49.93627836366805,-50.52229333247318,-50.89714974762018,-51.16372456615575,-51.432549061353676,-51.718839609328406,-51.93766404019792,-52.009838773812454,-51.9577642957584,-51.88515775085004,-51.88884357660433,-52.015540463535594,-52.28324266926641,-52.70128407021872,-53.26327229738661,-53.95573313312185,-54.784209175305485,-55.75817059828999,-56.83599042130541,-57.91510242610481,-58.893242608741595,-59.72010572483181,-60.38568718530029,-60.891404632408296,-61.24941404704494,-61.49079831479922,-61.65915151790519,-61.80337996713386,-61.98041650570068,-62.24756989783815,-62.6383146043538,-63.153923617568246,-63.796634309692486,-64.5599668852617,-65.24660197295036,-65.0786620105966,-62.45819047937842,-55.58827997215182,-44.06675249610578,52.38266537178287,-63.74221508039903
94,-9.077668785698117,-12.281715982360273,-14.92537831977994,-16.79436806454935,-17.98124276030243,-18.744348117775164,-19.368512413172624,-20.0676207970632,-20.935111594886585,-21.94729331403057,-23.037735118225427,-24.20696973842428,-25.531416174677872,-27.01188832548905,-28.45729946104929,-29.607928591836963,-30.401275742894637,-31.080691952404948,-31.998897885281743,-33.296958809330285,-34.79572338399895,-36.20539256124665,-37.38980336288813,-38.39455858588047,-39.289008086071036,-40.063826980065535,-40.668280972696046,-41.093059380574644,-41.42092555151716,-41.823199232905885,-42.484233259185274,-43.46184093188958,-44.57248135993017,-45.427188231299155,-45.644034410602245,-45.1005102511981,-44.064842931030505,-43.12868628570578,-42.91472008763709,-43.67649902558821,-45.11374926054471,-46.60214280521157,-47.607554070927144,-47.919744339816646,-47.63555920232889,-47.04322650495144,-46.48658885763106,-46.200039544757225,-46.17218517424953,-46.153919786897156,-45.846351472794964,-45.1513887708481,-44.280039158622436,-43.60312105552222,-43.373733627002935,-43.6000433885025,-44.15827204495259,-44.93514836395112,-45.812821658866156,-46.609694581447414,-47.16405100441655,-47.48200329306657,-47.728274145955574,-48.05779481510365,-48.49144753992157,-48.932511565917856,-49.259894202887494,-49.42098906507988,-49.47136109255036,-49.53106893390615,-49.69727442240035,-49.99797648267372,-50.42769021795701,-51.01449237018865,-51.81842816639541,-52.833312791168744,-53.90751846330283,-54.81367751647149,-55.41419377848678,-55.73139031728758,-55.85972853350671,-55.8682482616541,-55.82799339503606,-55.88388020578653,-56.204125540022964,-56.8258171281429,-57.59779869684064,-58.311396000913156,-58.86767711804672,-59.30569157295996,-59.705540057062905,-60.09945189683864,-60.46226882698491,-60.748348213299124,-60.92611035628931,-60.99696461771735,-60.99695282191064,-60.97794017829268,-60.98059958776728,-61.023502705018,-61.11786259906511,-61.28914422493932,-61.57134304078086,-61.96293717650825,-62.38614991977768,-62.712644568634175,-62.857729108096116,-62.85781056538062,-62.84037073454626,-62.90241718521327,-63.0208846893005,-63.08657974305368,-63.01212522825738,-62.7992570412421,-62.524430610174285,-62.28575659660096,-62.15253694490606,-62.134413452997606,-62.190723176204884,-62.28600121497529,-62.43797922504302,-62.706524599774596,-63.10009964254918,-63.403732815395834,-62.89347168013385,-60.13353619731625,-53.46897322239732,-42.460064573820574,102.44440259716868,-70.05584130597694
95,-26.120909453196816,-33.530411134174074,-38.646506683623116,-41.574581597877604,-43.095971070865204,-43.91802938902536,-44.46303806704194,-44.97391154863161,-45.565484983183225,-46.19942485980313,-46.72332999036957,-46.99256902878202,-46.97231923418303,-46.72217148106748,-46.320988537778156,-45.85983224800438,-45.492280571044894,-45.38358876060792,-45.52788112695733,-45.65422309886416,-45.395091811458684,-44.56460607606971,-43.24216325765389,-41.59345167487229,-39.67552357940085,-37.43656575836848,-34.830120956176316,-31.87514713582319,-28.657832730052395,-25.338967667099038,-22.174517334428263,-19.520308810620225,-17.77352345408383,-17.214627426743743,-17.818902781615687,-19.187972206711443,-20.6875161985655,-21.72436549317225,-22.018302177030964,-21.754945902728828,-21.524765496131238,-21.975462793388267,-23.348453575729298,-25.297964421983174,-27.130102277787838,-28.14033128092,-27.81286686516201,-26.056016076593433,-23.543185906907937,-21.688116149292046,-21.858765579994344,-24.341482409517127,-28.09547340786348,-31.567993065914425,-33.72711957275844,-34.436757549232816,-34.16477954816507,-33.52808260592816,-32.99514641976881,-32.771304089812844,-32.81659980749184,-32.94876439800577,-32.97010147591767,-32.76237017474864,-32.33226801161948,-31.799868286625852,-31.310779408807093,-30.89540651266906,-30.39792103826904,-29.57936142280909,-28.331327584034533,-26.837662917794013,-25.56600545915112,-25.059604084563603,-25.63711151264389,-27.23035082035689,-29.475044889513175,-31.91444477180875,-34.122240080640566,-35.754080897233194,-36.66454482574573,-37.049999492981144,-37.366064485778296,-37.97715164682497,-38.907043370148756,-39.95095475772531,-40.908811007439134,-41.63443191872658,-41.98410100921876,-41.8948596155746,-41.5596641182166,-41.45149973250664,-42.07425706093729,-43.61993948535739,-45.82669719140829,-48.14266020780516,-50.02854951016153,-51.14863039729805,-51.3815896187246,-50.80782499342372,-49.77229711809485,-48.841916571339866,-48.48653847136771,-48.74084922425345,-49.25757054095122,-49.685448904650535,-49.935407261955824,-50.15317158702017,-50.572261006965434,-51.399577247383434,-52.72421174373362,-54.44425843756545,-56.286634674713056,-57.9543905903509,-59.30125762739403,-60.381499250748774,-61.346446331658115,-62.29996074964119,-63.23138404342001,-64.06238197829008,-64.74950587916891,-65.34484282556579,-65.92453849758901,-66.35693249626915,-65.91671076241116,-63.051289589400156,-55.98592532773984,-44.31577371930361,6.25273073887004,27.76075756031483
96,-14.389068119552244,-18.094086878422896,-20.120717944073984,-20.182397932058226,-18.574964085212482,-16.2290156137155,-14.495438199631913,-14.401542763730912,-15.967289783858496,-18.327712110075733,-20.496207259425756,-22.01909346432804,-23.130808414298983,-24.468233543346837,-26.54577625237531,-29.34058084309639,-32.33587614097766,-34.93511785037253,-36.829475307912155,-38.10823189205116,-39.144988618108,-40.27563662877467,-41.41976817737325,-42.02929613653757,-41.539709079509244,-39.9273679177214,-37.837885696808186,-36.21539682320093,-35.74405012011717,-36.43547281648147,-37.59768813729184,-38.23809558528553,-37.66102751227901,-35.90121786776796,-33.73473483363046,-32.18804473746182,-31.811076761938157,-32.31602429662327,-32.91727798955563,-33.00026308127438,-32.50031236764339,-31.791403485128,-31.3082274807101,-31.22610312275815,-31.397524030095795,-31.525560803422408,-31.40815734371205,-31.0876253052938,-30.800591454187302,-30.76298262926012,-31.0081961109531,-31.44397197027768,-32.00887568401615,-32.69630554834581,-33.42482143579949,-33.972107219006965,-34.11230763222179,-33.8214021775702,-33.316886134897565,-32.88955698411549,-32.70467994978051,-32.74535382108529,-32.90049662055316,-33.089864401820066,-33.337848024800984,-33.76214560008435,-34.48436677267833,-35.512977267200505,-36.675937916479405,-37.65635542196596,-38.14409889608433,-38.04337761384407,-37.58101622940403,-37.17963916620718,-37.16146867044518,-37.54396961101849,-38.11150208733971,-38.63362301010122,-38.97086941451241,-39.01638989389278,-38.652346122713155,-37.84419591135189,-36.75561970919468,-35.68491777065388,-34.841310860759876,-34.20817140914704,-33.641380993761445,-33.05346448960363,-32.475251286992275,-31.98571495104238,-31.61801977850705,-31.313240200321378,-30.95638286197393,-30.48288656414938,-29.95378897354701,-29.500180802571315,-29.198570891880824,-29.029948028462115,-28.94341020962891,-28.90951738293817,-28.910355101556462,-28.924616578115977,-28.953654161603,-29.053891475104702,-29.320468950138178,-29.826267276027547,-30.58511344769742,-31.585182484083052,-32.84211665689513,-34.39249921021552,-36.23296564335008,-38.26877697633135,-40.30725159573177,-42.101639523426144,-43.431737508903865,-44.1667219474341,-44.27239820563867,-43.81412880386017,-42.99952733283574,-42.173166760675116,-41.668215091894886,-41.63198010298421,-41.99758920589633,-42.540183044428474,-42.749477192388696,-41.57561872010254,-37.66205745568233,-30.43373736604157,-72.00692307790847,19.74002077577361
97,-13.255393307779045,-16.67394094411846,-18.63946175674416,-19.33400469987938,-19.43842232289993,-19.518447202239926,-19.707151432895692,-19.843254015052022,-19.81177386579169,-19.75293623294033,-19.975928755780032,-20.64787399301853,-21.555973094706502,-22.20162246701907,-22.123197665929602,-21.11510739512997,-19.24108444275632,-16.80008390792682,-14.3011249661552,-12.361870917250664,-11.549175710349871,-12.241457643117876,-14.479906191565508,-17.826976150091934,-21.440697238084294,-24.453057033654872,-26.39363778627932,-27.33133861254601,-27.671561455736303,-27.813333590391203,-27.95419797926856,-28.161592142849837,-28.518876218873142,-29.09373938646289,-29.783488737073522,-30.299308781767802,-30.351891699601847,-29.846932395473928,-28.946386718455948,-28.0005308691668,-27.38037788677352,-27.28076014200797,-27.65906941266761,-28.371750060335703,-29.32553760132772,-30.46459202997257,-31.67702232221785,-32.79507399578239,-33.69158708409883,-34.35153058141755,-34.84667994969784,-35.25294288991598,-35.60429621630552,-35.92691206772767,-36.28586430501645,-36.76025574158821,-37.373165131901274,-38.071675284853306,-38.791179830577285,-39.53704034174164,-40.39163961976307,-41.4427740923982,-42.72545709248722,-44.2181223567716,-45.8366606663523,-47.4180455076829,-48.774393158791135,-49.814197628971776,-50.594662028056796,-51.249099806431296,-51.888453599623105,-52.57065074240421,-53.31954108538793,-54.13355927635941,-54.97447645854196,-55.774489994013216,-56.46901870195241,-57.015895476100276,-57.40198591525074,-57.66612991282681,-57.89965856323752,-58.18176904641075,-58.517090015478324,-58.85186891408447,-59.13875290966858,-59.38166266629399,-59.62845589184278,-59.918963351420466,-60.23991489437691,-60.5472166621494,-60.83649392426899,-61.16563159310764,-61.58503162659233,-62.058743842445935,-62.48702798926238,-62.80813511832692,-63.05138587131975,-63.28909628685294,-63.56691470897985,-63.88390196079892,-64.20556179978314,-64.48147205208403,-64.67690926004988,-64.80569107388439,-64.92175804985715,-65.07530495232712,-65.28207785914222,-65.52161592676966,-65.74863390898774,-65.91867697090537,-66.02605464585261,-66.11928844177635,-66.26814442372569,-66.50518226892717,-66.79446502073944,-67.05480699621225,-67.21705240653192,-67.26915681409183,-67.26169585081914,-67.27809535321036,-67.38822304390547,-67.61876771157819,-67.91770132667051,-68.02826357622871,-67.18309479318103,-63.88060565484045,-56.43828091598833,-44.513926586027004,65.26600978759731,-125.60278899936107
