id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-10,6.3992167,-0.017531157,6.2122016,-3.1729622,7.9901204,-1.9016997,8.233407,-0.5111191,8.511718,3.3596134,12.109559,5.403478,9.539744,6.4038644,8.496974,1.9905329,8.731542,1.968854,12.065344,0.17451483,7.968447,0.9482783,8.694282,4.9881873,7.0569386,3.2976341,9.840439,0.24399868,8.819081,-0.080108464,11.169358,-3.4258616,7.6240706,-0.79657984,5.114559,-4.0238357,8.424975,-2.488528,6.186022,-1.0995487,1.7067803,0.7930561,1.0131147,4.864524,3.2094681,4.143961,3.636589,5.59644,4.0715322,8.409287,6.2437344,12.102178,5.248554,10.689101,6.968635,9.207516,10.709021,10.106471,14.607672,13.585946,16.189125,14.177584,13.269152,15.685003,16.148891,14.377591,15.064497,8.861404,16.710384,10.37887,15.450242,11.721993,14.807887,13.003006,17.258284,15.182084,18.338358,12.44826,17.915257,15.489259,19.740433,15.646638,19.5802,14.680634,17.303482,16.04181,16.568102,16.350965,16.752045,18.184675,16.513695,18.968525,15.502998,17.978556,16.359589,18.642681,14.840693,17.896265,16.781546,18.493713
c0-11,8.369909,0.5385692,7.555132,-3.3110695,8.355371,-1.0604925,7.769365,-0.18978675,9.004705,3.3453221,11.741585,5.0589275,9.309965,5.431238,8.513905,1.1397864,9.532101,1.7689486,11.478195,0.026867174,8.8682995,0.46553892,8.273775,4.2314906,7.61372,3.823858,9.224272,0.24857666,8.369984,0.7309249,10.692757,-3.1018481,8.1048355,-0.01567973,6.0639906,-3.2159078,8.656419,-3.356742,6.073067,-0.36176994,1.9604845,0.7415471,-0.42868134,5.305133,2.1151206,3.8017948,3.2263808,4.696583,3.997534,6.6403537,5.419143,10.831143,-0.49046806,3.7715936,1.0925835,5.684868,2.7093136,7.528677,12.607875,11.375742,13.638003,11.933119,13.778585,11.238934,13.923616,13.266257,14.997158,10.796073,16.634705,12.557766,14.242938,13.524463,12.363602,11.450315,14.341841,14.447576,14.943058,14.538914,14.375924,14.266262,15.105354,15.028278,14.628905,14.881829,13.256001,16.860895,14.247902,15.97852,13.913609,17.768711,14.933542,19.203775,14.456183,17.753311,15.094969,17.896505,13.873393,18.584661,15.871143,18.664595
c0-12,6.072234,-0.40962893,5.855286,-2.9616048,8.1016865,-2.1484509,7.952014,-0.54783,8.80831,3.6500459,12.082629,4.643179,9.648509,5.852596,8.001667,1.1460707,8.832866,1.8392137,11.991995,0.24124147,8.84321,0.75574064,8.601245,4.763004,7.22294,3.7498937,9.591915,-0.20413326,8.778255,0.7401472,11.006824,-3.8553803,8.108964,-0.72317827,5.750008,-3.6272974,7.831458,-3.3863988,6.465625,-0.52446175,2.187214,0.8084082,0.23175009,5.50244,3.8884869,5.049703,4.9450536,5.605429,4.6697426,6.9308195,5.700266,11.9096,5.814839,10.649628,7.452556,7.412213,10.95532,8.526118,14.841652,13.164144,16.877203,13.609632,12.677191,15.909238,17.255943,13.303617,16.675083,9.830425,18.312847,11.831833,15.874348,10.504738,16.35419,11.997842,18.47045,14.494611,19.140934,13.443713,19.113138,16.20964,19.632584,14.499155,20.093157,15.258003,17.316626,16.316895,17.345675,16.543974,16.776031,18.298306,17.156967,18.907469,16.09147,17.95295,16.961405,19.177578,16.166328,17.576078,16.609598,19.15254
c0-13,8.07345,0.36972314,7.0915275,-3.1366796,8.1045475,-1.2990308,7.684083,-0.1187619,9.177799,4.035092,11.300513,4.884741,9.694571,4.8610606,8.496526,0.6873045,10.001764,2.2161193,10.975351,0.29498205,8.498795,-0.4873047,8.645737,3.3923569,8.308455,2.9888997,8.335444,0.61844534,7.5540314,-0.008119466,10.940222,-2.1974952,7.4633927,0.7835137,6.0452886,-2.0057566,9.398483,-3.662195,4.9629426,-0.29437482,0.54664713,-0.1963689,-0.9870102,4.0683045,0.55163705,3.248251,0.9823273,4.190713,-0.34411693,4.3585877,-2.676538,6.9348454,-1.2192689,2.8994114,1.5110141,6.9424396,2.4942214,7.304544,9.753475,7.8947234,12.201315,12.261774,11.830712,11.307846,13.4272175,12.023442,13.1920395,12.306487,14.225201,10.522654,12.694455,13.934716,11.937825,11.816258,13.219128,13.749164,14.446146,15.08277,13.3477335,15.123675,14.824833,15.638227,14.991314,14.739264,12.805012,16.656998,13.569462,16.673695,12.9084,17.608702,13.252128,18.680813,12.415425,17.528112,13.5519905,16.96584,12.693784,17.552326,14.547944,17.94483
c0-14,6.6052084,-0.119776204,6.25841,-3.004782,8.074429,-1.8644767,8.294815,-0.5921406,8.252733,3.694371,12.334072,5.2464447,9.712582,6.4027433,8.166194,1.8306742,8.776392,1.8956702,12.0716305,0.5169514,7.819195,0.3448645,9.0423,4.608333,7.033314,3.6082873,9.538888,0.4395565,9.124394,0.13433628,10.7793,-3.6230466,7.8034434,-0.9017898,5.8130054,-4.3067756,8.038925,-2.5940793,6.559881,-0.33829382,1.8093109,1.3798343,2.3545208,5.316781,3.8109305,4.6416316,4.2768974,5.940105,4.338183,8.320508,5.868671,11.681875,5.7123656,9.829872,8.096382,9.093074,9.865941,8.123428,13.501925,12.7155075,15.983123,12.234784,14.654926,14.357074,15.666244,13.755667,16.298916,10.20008,17.991873,11.624567,15.510479,11.089202,15.750942,12.671049,17.736443,14.794861,18.39051,12.777085,18.48306,15.843882,19.108204,14.089414,19.89627,15.800586,16.412106,16.53387,16.742218,16.62555,16.408476,17.424873,16.30037,18.31177,15.010939,17.988962,15.772266,19.03281,15.058218,17.95922,16.524076,18.831947
c0-15,8.350089,0.35906506,8.1589365,-2.9572756,8.795003,-0.16407791,7.493843,0.5128097,9.3458395,4.462829,10.896597,4.455853,9.858535,4.552275,8.155701,0.45839244,10.307839,2.42727,10.837137,0.41155887,8.154219,-0.33863333,8.99005,3.4613838,8.382916,3.3147004,8.984906,0.7216028,7.880754,-0.19660637,11.146606,-2.5375583,7.6904106,-0.0045686853,5.2644844,-3.0521605,8.843843,-3.2629123,5.6714883,-0.61087686,1.0074027,0.09371666,0.2846134,4.3327923,1.2327768,3.9284773,2.254144,5.144608,3.3264377,6.579078,5.6045504,11.177049,5.1973205,9.856464,6.195865,8.916619,9.240386,8.058678,14.310363,10.660344,14.404968,12.759784,13.506447,13.897891,14.507662,14.687286,13.842772,10.139149,16.247572,11.8190975,14.182186,11.891951,14.030981,12.168493,16.458097,13.847816,17.332901,12.570076,17.86491,16.309391,18.732044,15.117907,15.615287,14.532813,14.671091,16.586147,15.125469,16.632019,15.0862,18.076218,15.34645,19.22584,14.185928,17.287996,15.243864,17.56997,13.64942,18.61796,15.729228,18.085718
c0-16,7.0280814,0.074029736,6.5798254,-2.9961257,8.603753,-1.6811624,8.1027565,0.18926348,8.948559,3.6888669,11.925233,4.4333186,10.085918,5.3275905,8.248168,0.7605294,9.505415,1.5742264,11.406029,0.3904589,7.800721,0.22411096,8.552968,3.9017596,7.6933336,3.2599816,9.371332,0.44738844,8.403991,0.043870036,10.517751,-3.3100402,8.577808,-0.4183952,6.015976,-3.542991,8.4081335,-3.314271,6.201521,-0.5496565,1.5232635,0.9136516,0.47429836,5.1909018,3.5333273,4.0458245,4.054739,6.1460915,4.921881,7.2579937,6.1161027,11.766419,5.753779,10.260638,6.5103264,8.329151,10.810929,9.042952,14.909732,12.533556,16.53938,13.398119,14.370796,15.155663,17.017944,14.255925,15.837455,8.844592,17.26694,11.392536,14.319088,11.16135,14.032256,11.396848,16.106785,14.081736,16.799164,13.559014,17.194323,15.831714,18.675589,14.27758,18.88235,14.709869,15.9416895,16.772013,15.636113,16.15392,14.590904,17.73784,15.228485,19.051805,14.657352,18.32435,14.993464,18.60279,13.332111,18.098364,16.118708,17.737825
c0-17,11.544927,0.88248503,10.205091,-1.5335555,10.379932,1.7424268,7.5197043,3.2211154,10.043647,6.2222667,9.038532,4.0740194,9.329594,2.6689825,8.205444,-1.7135433,12.205578,2.600312,9.062903,1.0799974,7.9536943,-2.220007,8.8323555,1.6096078,9.47128,2.2159724,7.7837863,1.9871242,6.2741394,0.5653284,12.027289,-1.182048,7.4938188,1.9609416,6.242479,-1.2440546,-12.593024,-4.97742,-9.789588,-0.36034214,-3.2521706,-1.2476776,-2.8914616,2.9136896,-2.0419645,1.541958,-0.86462724,2.7911007,-1.9953557,4.1063347,-2.6338603,4.3261385,-2.7019908,4.9849787,-1.138025,5.347421,-0.04584934,5.695594,8.442136,7.8521457,10.08427,11.724328,12.745369,9.7196,12.14376,12.983051,11.661729,11.724274,12.887474,10.651967,10.815681,13.999376,9.266074,12.752784,11.137453,14.038787,12.330739,14.927108,11.725562,15.28736,13.061087,15.186327,12.312045,15.363342,11.218439,17.333778,12.65996,16.129307,11.949331,17.56293,12.616842,19.42603,11.669433,17.391926,12.354245,17.477674,11.340937,17.30796,13.449199,17.382652
c0-18,5.758526,-0.3055441,6.0672784,-3.044747,8.29503,-2.6056185,8.094075,-1.1621679,8.418731,2.9349377,12.470764,4.9370303,9.953533,6.5215063,7.960466,1.6113648,8.734985,1.7092457,12.219715,0.59767956,7.807902,0.8671157,8.963066,4.8652616,6.7724876,3.5126932,9.767769,-0.33776495,8.9807005,0.6500622,10.386223,-3.4268618,7.970271,-1.1620231,5.7704453,-4.3993454,7.5947957,-3.1242917,6.929003,-0.8149541,2.386798,1.799183,4.120747,5.4276476,4.0319276,5.229,4.8587394,5.9346967,4.795963,8.917621,6.4386926,12.659605,6.055975,11.803028,8.753569,7.1320977,11.12734,10.608284,15.244154,13.910494,17.280722,13.8425,13.369016,16.302628,17.62564,13.405438,16.710104,10.225081,18.964409,12.059683,15.896106,10.955188,15.405986,13.018425,17.61771,14.796274,18.411879,12.202536,19.027565,15.887234,20.581827,14.315547,20.442537,15.48092,17.19881,15.08807,17.414335,17.166971,17.333273,18.381718,17.115862,18.183075,16.279133,18.025085,16.87906,19.469183,16.036615,18.177246,17.09081,18.795887
c0-19,11.505377,0.7195911,10.17705,-1.8076125,10.19751,1.752414,7.4376564,3.1919646,10.001545,6.3603387,8.992409,3.932126,9.325747,2.9357436,8.297907,-1.4324054,11.911485,2.694344,9.2925625,1.1566247,7.967661,-1.7059722,9.230588,1.8065704,9.382237,2.128967,7.857952,1.7907165,6.287351,0.573185,11.899866,-1.3237313,7.8270726,1.5945866,6.4376593,-1.714067,10.028683,-4.020925,4.018964,-0.3429404,-0.6786144,-0.35404214,-1.8637011,3.6553023,-0.44790843,2.1501012,0.67488927,3.1238995,0.0976438,3.2127006,-1.8460964,7.083651,-2.0091166,4.1584616,-0.487263,5.733703,0.8056253,6.5142875,9.272628,8.486955,10.848645,12.750677,12.762215,10.530594,13.040002,12.425321,12.979624,11.732349,13.45208,11.852381,9.712837,13.797708,10.54476,10.817624,12.113184,13.649399,13.154941,13.826583,13.074905,14.10871,14.15704,14.011967,13.658618,15.096256,12.717209,16.473072,13.028998,16.244673,12.900448,17.49765,13.49317,19.04965,12.572861,17.71435,13.556395,18.165684,12.094987,18.311909,14.723404,17.246681
c0-20,11.684349,0.54695714,9.978729,-1.8190126,10.251056,1.7272673,7.394785,3.2256842,10.101884,6.356634,9.1425705,4.1229954,9.3928,2.7966044,8.053348,-1.6012174,11.989269,2.899071,9.004958,0.9419754,7.7591977,-2.1290958,8.824062,1.739597,9.585678,2.3476374,7.6790977,1.6445682,6.3178763,0.6858663,11.881176,-1.170419,7.597341,1.7611651,6.3529515,-1.6177256,10.311831,-3.6637053,3.5710359,-0.11587078,-2.0083516,-1.2211494,-2.6402183,3.8491502,-1.336726,2.4772825,-0.6173305,3.6035078,-0.9139408,4.3276896,-2.424729,5.918884,-2.5578907,3.1161644,-0.32386506,6.377709,1.6459727,5.478548,8.561801,8.367097,10.600346,12.666038,13.902471,9.92931,12.971146,13.5501585,11.453798,11.113836,12.317111,11.168384,10.439316,12.976818,10.004121,11.586815,12.070537,13.166786,13.553778,13.774435,12.881336,14.292868,14.15614,14.014375,13.797405,14.461507,12.195147,16.50517,13.035699,16.65972,12.712132,17.228615,13.51596,19.276896,12.4929695,17.49101,13.294248,17.282497,11.469521,17.93392,13.996708,17.414106
c0-21,6.8437257,-0.094989285,7.0534787,-2.9307468,8.040849,-1.4375694,7.806144,-0.31198218,8.893551,3.4794705,11.966572,4.63634,9.911998,6.1714244,8.188031,1.3929574,9.676537,2.36962,11.835568,0.74531496,7.8337355,0.37865213,8.851119,4.2889066,7.678062,3.6126077,9.163062,-0.31904554,8.331244,0.48952547,10.999924,-3.1302576,7.913582,-0.48248437,5.1002975,-3.4763267,8.596204,-2.9825468,6.175707,-1.1896839,1.5445664,0.66913563,0.47982514,4.860939,2.042234,4.0053096,3.5974107,5.4508033,3.979244,6.835152,5.8949537,10.996965,6.322142,10.53707,7.2085886,7.846723,9.97624,8.123434,13.964412,11.64022,14.713546,12.6508045,13.869634,12.863512,15.392495,12.64879,15.765594,10.364911,17.684425,12.395092,13.238556,11.562097,15.09733,11.407952,16.3841,14.5630245,16.483482,13.327067,17.01115,15.913884,18.522942,14.640606,18.570087,14.666531,15.787644,16.414448,16.182064,16.438284,16.406488,17.59972,16.271736,19.181593,15.153479,17.873325,15.944676,18.529053,14.3143835,17.8156,16.585552,18.459276
c0-22,10.455955,0.482353,9.265178,-2.3914483,9.460427,1.0338306,7.590784,2.2938318,9.66679,5.7382646,9.529069,3.5260413,9.61625,2.9900365,8.353966,-1.3384894,11.38404,2.2193868,9.574068,0.7062438,7.819384,-1.3014244,8.370707,2.843411,8.9100895,2.5603027,8.048643,1.0104537,6.9575663,0.72209847,11.373159,-1.3212035,8.060611,1.341611,5.9235744,-1.813341,10.051752,-3.3182714,4.51573,-0.12776925,-0.026022892,-0.37089327,-1.3983382,3.6099207,-1.0566739,1.8977829,-0.26959243,2.8870993,-0.6891301,2.6041303,-1.450667,5.452439,-2.376436,3.0184689,-0.7702262,6.2405024,1.4808533,5.1382546,9.39182,9.219598,11.152205,11.797272,11.997598,11.040762,12.070944,12.345761,11.614316,10.960841,13.755022,11.529362,11.790505,13.518109,10.757812,12.723487,13.053983,14.540496,14.164566,15.0211735,13.275902,14.841267,14.542332,15.323183,14.17035,15.16444,12.285104,17.212471,12.696332,16.80382,12.401383,17.073063,12.785218,19.192263,12.0860615,17.279951,12.920236,17.708317,12.249076,17.746319,14.985348,18.04995
