id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1
airplane-135902,-17.54288,-15.436286,-9.359817,-26.121414,-9.066795,-23.815462,-4.7347293,-23.36618,-2.3219256,-23.274101,1.4559481,-26.401697,2.4104605,-31.977917,2.9964993,-37.30361,-0.35276935,-39.81974,-5.8623915,-37.4858,-9.524565,-36.883873,-12.367156,-32.753666,-9.707243,-25.488789,-8.709339,-22.36516,-5.3146024,-24.10486,1.6334378,-29.66882,-4.0733037,-23.122795,-7.33426,-20.504982,-10.153826,-12.638016,-8.788472,-15.0982685,-6.558235,-18.46322,-8.338638,-21.062012,-14.147373,-22.54062,-20.896547,-26.597189,-22.629396,-34.37712,-17.956074,-40.11734,-11.333934,-36.71593,-8.430753,-32.009792,-11.406491,-23.706776,-17.634851,-23.525812,-21.939768,-27.082983,-19.37546,-26.967659,-13.680365,-24.821539,-8.83173,-26.155167,-5.896669,-26.031567,-4.954503,-27.286497,-8.838893,-28.230738,-10.132349,-30.100664,-8.929215,-32.156918,-7.4246864,-30.278992,-7.966175,-31.34582,-7.602104,-31.86333,-3.2136774,-30.75756,-5.469003,-31.236383,-4.1466045,-33.205273,-5.457569,-39.526882,-3.1935894,-37.19996,-2.2690578,-37.406055,-0.4808468,-39.374268,-1.0250762,-39.26403,-1.6300821,-38.491795,-0.5029328,-34.682606,-0.22295985,-35.385345,2.6351905,-33.825836,3.6815588,-35.02993,3.9787426,-34.526978,5.941605,-35.31139,5.3226237,-33.60639,3.0353487,-30.957998,3.9558175,-31.371754,4.0063043,-30.366018,4.140011,-27.609388,4.4440775,-29.260431,3.8383107,-31.528322,6.7521377,-34.957363,7.381034,-33.692978,8.352319,-33.67487,9.844274,-36.75474,11.647325,-37.570847,9.911482,-34.682407,10.872869,-36.40627,11.15011,-36.994385,10.997026,-38.81698,10.490134,-37.387062,11.559415,-35.29732,12.604929,-33.579437,12.863432,-33.780247,9.889082,-35.795673,13.163161,-34.946373,13.108081,-36.07342,9.342256,-36.590424,9.278922,-38.357105,5.9386683,-38.01233,4.6718073,-37.25794,5.4851475,-37.654972,4.8694673,-36.96344,6.8159504,-39.333862,8.962505,-37.72696,8.963729,-38.200027
airplane-139777,-17.902075,-15.672834,-9.488355,-26.420353,-12.444292,-27.384548,-7.7375174,-26.927553,-4.724876,-26.28656,-2.0097039,-28.152594,-1.4040561,-28.889,3.5861163,-32.41069,1.6897471,-36.20538,-1.7668904,-37.577168,-6.0515676,-37.065006,-9.447208,-34.754013,-8.891141,-28.275011,-8.151482,-25.333652,-4.122946,-26.409874,-0.0189691,-26.80211,-1.4981996,-24.04127,-4.1155815,-19.951931,-8.045479,-13.358227,-7.106553,-13.912817,-4.588582,-18.599962,-7.1892476,-22.497742,-12.758331,-23.451254,-19.920372,-27.447779,-21.137215,-33.877274,-19.118122,-38.65495,-13.409658,-36.81083,-9.63219,-31.142532,-12.026351,-24.216282,-18.133589,-24.570518,-21.892328,-28.908928,-18.803219,-27.885181,-12.7745495,-26.389933,-8.476951,-27.014727,-5.31493,-27.563606,-6.436656,-28.153,-9.522151,-29.378738,-11.111695,-31.863487,-7.444699,-31.796185,-8.06595,-31.204851,-7.5224776,-32.724613,-6.5581207,-31.370459,-2.621418,-32.339924,-3.394335,-31.402697,-4.3974686,-34.451374,-5.6544013,-37.949074,-2.165433,-36.457207,-1.1491988,-36.38125,0.7121357,-39.89596,-1.5750316,-37.340965,-0.8430551,-39.114647,0.57944506,-33.372864,0.5072536,-34.745655,2.891803,-34.363235,3.8266656,-33.25298,4.7930703,-35.317696,6.618811,-36.124912,6.0080748,-32.51907,3.4730968,-32.521507,4.5991154,-30.003574,4.7979865,-29.828848,3.227869,-28.676725,4.4313626,-31.089394,4.891451,-30.866598,8.210306,-36.01053,8.321342,-34.595253,9.005021,-35.500153,10.381677,-38.065334,11.498581,-36.282776,10.600865,-34.44037,11.441534,-34.699184,11.813047,-37.712246,10.495469,-37.240593,11.159165,-36.02133,12.028896,-34.432003,11.83863,-35.032722,11.570683,-34.982105,9.818727,-36.204247,13.0647745,-36.563625,11.153617,-36.70328,8.16952,-38.303085,8.055046,-38.82221,6.0669575,-39.13662,3.387629,-37.68838,4.8451676,-37.950222,3.3067365,-38.10003,8.035639,-39.489506,10.517553,-38.929516,8.336203,-39.296303
airplane-140352,-17.552698,-15.450578,-9.320692,-25.522623,-9.052323,-24.12186,-4.6435103,-24.912249,-1.830775,-25.259823,-0.024928572,-27.874422,1.3395326,-31.93699,3.3111446,-35.91176,-1.8635556,-38.001766,-4.6888824,-36.74196,-8.828087,-36.07422,-12.014341,-32.52785,-9.893859,-26.053846,-8.898181,-23.50782,-5.2274256,-24.749859,0.6510064,-29.182682,-2.652611,-24.07089,-5.6343927,-20.309109,-9.552466,-12.043434,-8.009128,-14.229842,-5.9470797,-18.686865,-7.2971573,-21.427158,-13.24397,-22.686188,-20.724897,-26.250095,-22.066298,-34.883923,-18.18201,-40.35682,-11.665421,-37.478096,-8.67761,-31.253344,-11.748762,-24.582735,-18.166636,-23.42336,-22.228502,-27.568811,-18.531126,-26.9327,-12.67105,-24.307625,-7.782668,-25.843851,-4.99104,-26.673178,-5.7656984,-27.496264,-8.544674,-28.128366,-10.420882,-30.506962,-9.078904,-32.234653,-7.206294,-30.937382,-7.54663,-31.757141,-7.0620065,-32.02461,-3.170487,-31.6683,-4.7804475,-31.232355,-4.1530743,-33.112694,-5.6173234,-39.148075,-2.8216634,-36.95115,-1.3669225,-37.4382,-0.34032083,-39.674442,-0.8608999,-38.722942,-1.3509206,-37.647125,-0.4655191,-33.61939,0.4021607,-35.674126,3.1431444,-33.216167,3.902584,-34.517567,4.1618094,-34.64829,6.2886415,-34.888268,6.0972414,-33.533302,3.7516236,-31.16041,4.4693165,-31.201693,5.0866976,-30.458906,3.809863,-27.91917,5.0004687,-29.847317,4.330691,-31.445358,7.2902145,-35.183414,8.0859585,-34.154255,8.643526,-34.156612,10.146203,-36.98992,12.119633,-37.47876,10.334662,-34.987152,11.453391,-36.264416,11.713686,-37.246914,10.878299,-38.382442,11.641534,-37.523838,11.73291,-36.015675,12.895969,-33.60513,12.613444,-34.172283,10.720361,-35.807873,12.749791,-35.57779,12.486667,-36.125072,8.701293,-37.39524,8.512981,-38.82178,5.7077227,-38.877647,4.520523,-37.32117,5.469895,-37.362137,4.31459,-37.40119,7.055083,-39.57491,9.143178,-38.051487,8.924748,-38.588383
airplane-141755,-17.706465,-16.304543,-13.594101,-21.486166,-8.680827,-23.989838,-4.453459,-24.011293,-1.1042401,-24.011946,1.1522629,-28.513597,1.1787735,-32.1651,2.7269406,-36.64976,-1.942744,-38.416565,-4.931879,-37.40785,-8.945754,-35.934856,-12.145543,-32.255516,-10.117528,-25.802183,-8.654396,-22.679743,-5.3014793,-24.024775,1.7358575,-29.577667,-4.1954536,-22.709682,-7.541145,-19.930374,-9.506176,-12.863357,-8.425511,-14.577895,-5.585716,-18.266993,-7.773314,-21.886356,-14.387643,-23.521784,-21.32495,-27.165663,-22.22866,-34.369995,-17.835882,-39.969044,-12.446209,-37.231865,-8.489006,-32.186607,-12.403773,-23.859552,-17.530619,-23.230015,-23.062775,-28.570404,-18.609016,-26.42812,-12.9690485,-24.34497,-8.466512,-25.821438,-5.163599,-26.636862,-5.255659,-27.236345,-9.415845,-28.496431,-10.767335,-30.326904,-9.281508,-32.78402,-7.3986754,-30.389996,-7.8876433,-31.009832,-8.030781,-31.82835,-3.053475,-31.526613,-4.619822,-30.78022,-4.6768203,-32.759377,-6.145988,-38.907074,-2.95097,-37.21308,-1.6763775,-37.205,-0.28950936,-40.235973,-1.9506367,-39.176895,-2.007722,-38.065903,-0.764006,-34.1816,-0.14326726,-34.67175,2.1011868,-33.45357,3.3657188,-34.35159,3.5370135,-34.927856,5.829992,-36.032047,5.182857,-33.225918,2.716443,-31.64319,3.8828661,-30.988365,4.1035247,-30.618584,3.121257,-27.449696,4.0454173,-29.975069,4.3945837,-32.16272,6.3325076,-35.50162,7.20676,-34.457283,8.005866,-34.027443,9.827673,-36.782837,10.773837,-37.50299,9.919908,-34.873074,10.902555,-35.777927,10.846083,-37.47497,10.310494,-38.53998,11.049398,-37.663,11.310583,-35.776997,12.511466,-33.04984,12.014663,-33.684338,10.457743,-35.80385,13.769411,-34.938145,12.190645,-35.69977,8.903556,-36.585045,8.38147,-38.03171,6.170535,-38.35779,4.5125427,-36.38161,5.213614,-36.99055,4.1539693,-36.974346,6.9139953,-39.369617,9.850197,-37.93738,8.105825,-38.39435
airplane-142398,-16.154501,-10.826435,-11.487049,-30.69011,-9.16108,-26.4564,-6.8456945,-26.260208,-4.20046,-26.487055,-1.0224855,-28.07488,0.5535825,-30.018974,1.8490278,-36.38574,-0.5352604,-37.99949,-4.675698,-36.374096,-9.137647,-35.487286,-12.095454,-31.880787,-9.486328,-25.683828,-8.172606,-22.312523,-5.664594,-26.247272,-0.77201176,-28.124483,-2.6444762,-24.800243,-4.3696733,-20.985914,-8.756457,-14.32393,-7.370657,-12.703468,-4.699079,-18.23556,-6.480455,-21.972475,-13.223763,-23.425453,-20.333641,-27.320585,-21.82895,-34.141006,-18.286127,-39.27361,-13.068632,-37.141247,-9.22135,-31.837372,-11.207078,-25.131676,-17.341503,-24.088766,-21.33604,-27.969978,-18.95629,-27.696997,-13.171442,-25.366741,-8.631048,-26.867691,-5.9551625,-27.055876,-7.15749,-27.514238,-8.471263,-29.150158,-11.537382,-31.74825,-8.452718,-31.076675,-8.607937,-31.081736,-8.331651,-32.67352,-6.3737693,-31.615122,-2.4347851,-31.656504,-3.620555,-31.297834,-4.5859942,-34.309753,-4.554621,-39.664623,-2.248774,-36.499374,-1.0628821,-36.79532,0.9162927,-40.56214,-0.10222253,-38.629036,-1.0499301,-39.197323,0.5165937,-34.480145,0.11878515,-33.954548,3.0302975,-34.590443,4.008543,-34.065956,4.5673594,-34.28318,6.7283063,-36.550392,5.368654,-32.66143,3.0358078,-32.842575,4.4199963,-29.81235,4.6622014,-29.15171,3.4854994,-29.123333,4.5982533,-31.01203,4.954661,-30.747967,7.8542705,-35.73014,8.370033,-35.60897,8.404083,-35.514,10.438147,-36.86863,11.410479,-36.38401,10.726636,-36.15688,11.760817,-35.666435,12.006526,-38.22897,10.04841,-37.186714,10.444052,-36.068542,12.230408,-35.354733,11.888525,-34.906113,11.201927,-34.316086,11.684986,-36.334244,14.358577,-35.59461,11.285868,-36.597984,8.0301075,-37.813133,8.303607,-38.81259,5.7821383,-39.82675,3.9458368,-37.45118,6.1101465,-38.017384,3.9882345,-37.999237,8.215711,-39.546005,10.575304,-38.883442,7.843421,-39.178165
airplane-142577,-17.241093,-15.164072,-10.214855,-27.112556,-11.532225,-23.30717,-7.7313967,-23.143816,-4.8533955,-22.920118,-1.6130488,-25.432594,-0.088794075,-28.852007,3.311923,-33.542843,1.2557728,-37.91117,-3.0924199,-37.62916,-7.0292354,-37.252155,-10.310096,-34.471336,-9.65965,-28.82282,-9.054445,-24.7474,-4.852573,-27.101114,-0.24507038,-27.31045,-0.9642835,-24.391205,-5.908116,-20.702023,-8.7536955,-13.588592,-7.46853,-13.864341,-5.2114677,-18.31277,-7.095866,-22.367737,-13.1807375,-23.840061,-19.843962,-27.135555,-22.223349,-33.84458,-18.446737,-40.662193,-12.246354,-37.777317,-8.428612,-32.12952,-11.964262,-23.579865,-17.866177,-22.93378,-23.116192,-27.851954,-18.446915,-26.039183,-13.2711935,-24.258307,-8.796097,-25.846632,-5.5166216,-26.819283,-5.659874,-26.784176,-9.159754,-29.022715,-10.764119,-30.074059,-9.094,-31.514957,-8.472668,-30.263117,-8.147822,-31.30166,-8.052142,-32.151356,-3.3177316,-30.775066,-5.1361585,-30.488966,-4.6232824,-32.94663,-5.246212,-39.77077,-3.5345776,-37.577435,-2.123904,-36.692513,0.08171647,-40.166973,-1.6408111,-38.83433,-1.645259,-38.519905,-0.44025764,-34.250732,-0.68247974,-34.563538,2.0896125,-33.810093,3.9559014,-34.94478,3.7041633,-35.242264,5.6857905,-35.875492,5.049544,-33.4766,2.3323982,-31.272789,3.6623538,-30.746498,3.8012688,-30.064342,3.2840703,-27.939272,3.6972992,-29.63653,3.7118354,-32.338135,6.2149196,-35.065006,6.913656,-34.343903,7.918768,-34.185104,9.803498,-36.99587,10.772189,-37.015263,9.870306,-34.630714,10.3495865,-35.84481,10.87398,-37.577065,10.110795,-38.52106,10.300579,-37.506054,11.516545,-35.167797,12.540667,-33.42401,12.325371,-33.199093,10.789961,-35.163517,13.513045,-34.907784,12.193729,-35.596798,8.055689,-37.473236,8.552006,-38.336582,5.803385,-37.915756,4.208048,-37.248646,4.61657,-37.355576,4.7751565,-37.09365,7.238584,-39.151855,9.7648535,-37.962784,7.9355254,-38.368996
airplane-143502,-14.495411,-11.852694,-12.6205635,-26.830986,-11.977128,-23.964481,-8.790735,-23.281258,-5.643331,-23.26635,-1.636571,-26.103458,1.0809429,-28.55337,4.301766,-33.68085,1.0296279,-38.571194,-3.305622,-38.54329,-7.930513,-37.633957,-11.11086,-34.445065,-10.97583,-27.585463,-10.108245,-23.855616,-6.22677,-25.332418,-0.02519982,-29.638111,-3.9380827,-24.357471,-6.1926417,-21.295021,-9.422226,-13.834178,-8.651004,-13.564263,-6.145526,-17.475637,-7.559901,-20.786646,-13.249882,-22.320074,-20.825487,-26.020811,-22.571972,-34.56697,-19.101303,-40.360832,-12.464441,-37.894707,-8.355596,-30.69205,-10.8424635,-24.088491,-19.210602,-23.576252,-22.833073,-28.329153,-18.280449,-25.815943,-12.549307,-24.379887,-8.924103,-25.373436,-5.1774755,-26.16306,-6.4018974,-26.663244,-9.10379,-28.255913,-11.596895,-30.687456,-9.39041,-31.509998,-7.980226,-30.102913,-8.548366,-31.588726,-7.626832,-30.960278,-2.4417744,-30.773754,-4.5238323,-30.204393,-5.022491,-33.260307,-5.4960966,-39.969925,-3.1694496,-38.30705,-2.3098254,-38.082138,-0.061821185,-40.55034,-1.9762045,-38.546967,-2.070128,-38.48299,-0.9505208,-33.991253,-0.8241509,-34.950554,1.9936204,-34.252438,2.823784,-34.76716,3.2953436,-35.07936,5.7490582,-36.381775,5.123683,-33.977356,2.5934799,-31.897451,3.7035959,-30.350777,4.0456033,-30.019396,3.0190444,-27.967031,3.838854,-30.584955,3.742905,-31.156334,6.786569,-35.93942,7.442798,-35.159504,7.777971,-34.8652,9.378089,-37.72553,11.0150795,-37.19914,9.609668,-35.95909,10.589561,-35.214474,11.089879,-37.16386,9.458041,-37.9711,10.555403,-37.115005,11.248346,-35.192413,11.556219,-33.830803,11.907397,-33.629307,10.396339,-35.236305,12.652527,-34.99658,11.70791,-35.611614,7.762109,-36.86733,8.42138,-37.563072,6.5789385,-37.66728,3.8534503,-36.380417,5.286356,-36.871532,3.103963,-37.283157,7.6784277,-38.62713,10.610811,-37.804165,7.650561,-38.53543
airplane-146213,-14.781741,-15.219722,-12.871956,-26.919647,-11.885433,-24.041891,-8.618489,-23.45108,-5.649137,-23.21949,-1.5865837,-26.067492,0.8916189,-28.292315,4.1254168,-33.843132,1.0557575,-38.639984,-3.4653041,-38.57287,-7.999206,-37.560196,-11.105107,-34.42085,-10.91318,-27.545172,-10.129875,-23.968628,-6.2396264,-25.331781,-0.030057762,-29.582561,-3.9694285,-24.313309,-6.20197,-21.375296,-9.501371,-13.855866,-8.60639,-13.53536,-6.223303,-17.424454,-7.4135265,-20.699297,-13.235365,-22.18718,-20.758,-25.84072,-22.569517,-34.21559,-19.172716,-40.316673,-12.569826,-37.981766,-8.410324,-30.723179,-10.833739,-24.17984,-19.255348,-23.583443,-22.752562,-28.37488,-18.237024,-25.783892,-12.620389,-24.448236,-9.021526,-25.372522,-5.0713573,-26.178282,-6.4231553,-26.736353,-9.021955,-28.300095,-11.535593,-30.753181,-9.421979,-31.388533,-8.016779,-30.113897,-8.506426,-31.6267,-7.7091813,-30.90566,-2.4331331,-30.805815,-4.567843,-30.161383,-5.0524106,-33.29597,-5.6064367,-40.05193,-3.119387,-38.332924,-2.262234,-38.057606,0.008207419,-40.57212,-1.8752064,-38.470642,-2.0468473,-38.518494,-0.6916864,-34.19726,-0.85594475,-34.927647,2.078681,-34.2696,2.804908,-34.7757,3.298531,-35.085335,5.8070545,-36.40419,5.004454,-33.86701,2.5545318,-31.902098,3.610309,-30.354433,4.0657372,-29.98288,3.0694904,-28.142094,3.7326694,-30.581364,3.8111334,-31.148125,6.997744,-36.006172,7.544814,-35.070065,7.854598,-34.88446,9.262294,-37.648666,10.886442,-37.42079,9.648624,-36.05599,10.602833,-35.17325,11.242119,-37.446228,9.406637,-38.014095,10.64755,-36.960327,11.163859,-35.042664,11.537622,-33.80393,11.715924,-33.568043,10.514161,-35.342995,12.609232,-35.11466,11.630959,-35.59524,7.814393,-36.967552,8.460747,-37.54528,6.4906764,-37.69442,3.8506253,-36.389977,5.4580836,-36.82569,3.1131768,-37.276436,7.6900043,-38.626736,10.5793495,-37.79332,7.6680045,-38.65706
airplane-146232,-15.190244,-16.235155,-15.225233,-26.359608,-12.405353,-25.935194,-8.756139,-25.632034,-5.733459,-25.601812,-2.6658676,-27.866573,-0.6610082,-28.705599,2.9851782,-32.856182,0.9683111,-36.252457,-2.4596765,-36.964035,-6.5948324,-36.51404,-9.961836,-33.894196,-8.705665,-28.52191,-8.536193,-25.037884,-4.637609,-25.812016,0.70735216,-28.137035,-4.239559,-23.091814,-5.8827972,-20.114061,-8.289956,-12.450019,-7.0883017,-14.395454,-4.521135,-18.636429,-7.342699,-22.833916,-12.965364,-24.08357,-19.937174,-26.983585,-21.155207,-33.63403,-19.16934,-38.768658,-13.6829195,-37.477554,-9.885549,-32.37147,-10.777427,-26.350756,-16.330223,-24.431393,-21.05902,-27.988707,-19.241465,-28.22458,-13.655722,-26.087538,-9.059063,-26.916485,-6.1028647,-27.392162,-6.537154,-28.066658,-8.075371,-29.255476,-9.857382,-31.332724,-7.2930293,-31.58281,-8.510783,-31.596233,-7.7470226,-33.776707,-6.737706,-33.0176,-3.45737,-32.595016,-3.563322,-31.432573,-3.366987,-34.52157,-4.5583673,-39.303078,-1.75829,-36.619656,-0.67372596,-37.272602,1.2729625,-40.002773,-0.8504359,-37.73314,-0.2501583,-39.498966,0.6491317,-33.868965,1.0007368,-35.915333,3.156649,-33.87249,4.591926,-34.74362,4.831911,-35.21473,6.752625,-36.54379,5.706867,-32.415115,3.5508633,-33.354656,4.91599,-29.728203,4.8601246,-29.45717,3.6829731,-28.927385,4.9320517,-31.12543,5.522528,-30.901262,8.2511835,-35.695312,8.436366,-34.251457,8.756838,-35.776424,10.496517,-37.80751,11.304556,-35.748184,11.121476,-36.04986,11.797247,-35.219326,12.372798,-37.708855,9.928286,-36.914196,11.030452,-35.684765,12.467443,-34.85372,12.152428,-35.07075,11.541905,-34.674564,11.558948,-36.35297,13.573168,-36.08472,11.588556,-37.131386,8.241476,-37.777214,7.7068,-38.595142,6.217474,-40.094856,3.244954,-37.8747,6.2551723,-38.360382,3.4041455,-38.2434,7.853669,-40.134094,10.5524845,-39.174522,7.466056,-39.603577
airplane-146431,-17.901627,-15.969256,-8.835046,-25.816828,-8.173282,-25.371416,-5.9375567,-26.20601,-3.8826258,-26.193396,0.83743304,-27.98097,0.8594537,-32.486626,2.212477,-36.639454,-1.6629995,-38.925232,-4.8887267,-37.26952,-8.77065,-36.19358,-11.836328,-31.83396,-9.702339,-25.602783,-8.013268,-22.581614,-4.882712,-23.870062,2.1787698,-29.674744,-4.281602,-22.64697,-7.2292705,-20.043552,-9.318769,-13.097743,-7.644082,-14.68681,-5.338288,-18.47037,-7.3994527,-22.132141,-13.788645,-23.600107,-20.701729,-27.365227,-21.497597,-34.498093,-18.066498,-39.256187,-12.875006,-37.1634,-9.39493,-31.794273,-10.809197,-24.960764,-17.274172,-24.23033,-21.56995,-27.77874,-18.769403,-27.738173,-13.361666,-25.691593,-9.121479,-26.734549,-6.1358433,-26.685247,-6.5984197,-27.63391,-7.88055,-28.986856,-10.803207,-31.591236,-8.20255,-31.48423,-6.674651,-31.921505,-8.439034,-32.800724,-6.9319983,-32.734844,-2.5941255,-31.955864,-4.028906,-31.244417,-4.3917904,-34.392296,-4.267278,-39.877087,-1.9723196,-36.42151,-1.0061283,-35.846966,0.72734356,-39.751095,-0.46579596,-38.007706,-0.65406585,-38.73418,0.69236857,-33.786545,0.77898926,-35.141613,3.9154494,-33.332882,3.8128142,-33.668808,4.884794,-34.491806,6.800925,-35.4778,5.542825,-32.5992,3.4446564,-32.94612,4.2203975,-29.683378,4.800021,-29.553608,3.854686,-28.612057,4.7210674,-30.914656,5.1968327,-30.78325,8.142807,-35.849728,8.937886,-34.526855,9.181175,-35.033817,10.839092,-38.24325,11.682768,-36.35522,11.220596,-34.878784,11.241254,-34.51327,12.556302,-37.30695,10.76479,-37.32161,11.399665,-36.029892,12.326014,-34.4024,12.359304,-35.14158,11.323892,-34.614838,10.794542,-36.281635,12.818132,-36.18313,11.396315,-36.79384,8.323182,-37.954247,7.681117,-38.8907,7.2733097,-38.76454,3.2172403,-37.445507,5.28364,-38.136333,4.611722,-38.09954,7.867423,-39.877193,10.587662,-38.83041,8.249385,-39.054474
airplane-148217,-14.089876,-13.1239805,-11.964473,-27.671509,-11.674588,-23.163645,-7.6832438,-23.380985,-3.9171648,-23.674286,-0.3167519,-26.109701,1.882015,-29.770226,4.2851605,-35.18283,0.018884638,-38.953293,-4.252656,-37.692417,-7.8939466,-36.420704,-11.055553,-33.59594,-10.886065,-27.294975,-9.605016,-23.730284,-5.6642437,-24.819885,0.8914239,-29.322342,-3.5690863,-23.845552,-6.504875,-20.890238,-10.240805,-11.997173,-8.677977,-15.358262,-6.9311314,-18.649044,-8.60613,-20.82222,-13.610651,-21.95472,-21.336847,-26.134212,-22.78747,-35.121357,-17.956865,-40.889217,-11.135052,-37.100307,-8.0943365,-31.514688,-11.343383,-23.364271,-18.524778,-22.881422,-22.5182,-27.257206,-19.430653,-26.337614,-13.110271,-23.85968,-8.141193,-25.214252,-5.3689594,-25.797714,-4.9629655,-26.916412,-9.094511,-27.64393,-10.539546,-29.80315,-9.749328,-32.196594,-7.137663,-29.95852,-7.3180437,-30.971268,-7.9226747,-31.496616,-3.1618626,-30.772865,-5.2346463,-30.814705,-4.140514,-32.26006,-6.5285606,-39.068203,-3.3800147,-37.397003,-2.128578,-37.863205,-0.9312235,-39.40385,-1.4274696,-39.450443,-2.1669164,-37.74459,-1.016867,-34.602104,-0.5910871,-35.300613,2.3706477,-33.141354,2.925103,-34.922424,3.3263917,-34.461884,5.330833,-35.367363,5.395844,-34.36291,3.3576238,-30.93709,3.8372762,-31.54835,4.1135044,-31.01871,3.5640152,-26.888487,3.9828794,-29.441845,3.3909743,-31.815983,6.3448067,-34.83197,7.050192,-33.89507,7.9805646,-33.818233,9.184187,-36.822136,11.26614,-38.24096,9.363899,-35.552498,10.608061,-36.62243,10.745871,-36.464077,10.555856,-38.820126,10.377521,-37.65079,10.862385,-36.316875,12.663088,-32.96628,13.111599,-33.571503,10.227857,-35.00789,13.077581,-35.022858,12.959129,-35.468025,9.203645,-36.53903,9.090296,-37.915386,5.540935,-38.14482,4.975837,-36.47366,5.7321787,-36.804047,3.9735565,-36.589195,6.6720877,-38.45398,9.330974,-37.220592,8.223312,-37.733406
airplane-149146,-15.288527,-9.6901655,-14.966605,-26.617813,-12.062367,-25.638569,-8.581493,-25.036224,-5.664221,-24.591242,-1.4822657,-27.141878,1.3154129,-29.689096,3.965614,-35.015194,0.30777374,-39.032955,-3.7921033,-38.259987,-8.463956,-36.81896,-11.704036,-33.98996,-10.478269,-26.67295,-9.018131,-23.24038,-4.962377,-25.050154,1.0572863,-28.85595,-3.848125,-23.295374,-7.0792537,-21.021437,-10.207676,-13.167479,-8.986525,-14.222285,-6.7077165,-17.697813,-7.537866,-20.32109,-14.1876955,-22.464073,-21.6364,-26.500326,-22.82562,-33.9121,-18.672705,-40.805996,-11.974318,-37.9543,-8.070347,-32.216408,-12.193407,-23.514748,-17.823736,-22.952818,-23.269846,-27.812817,-18.513968,-25.881763,-13.229371,-24.081335,-8.331183,-25.306063,-4.742105,-26.076914,-5.5821304,-26.637688,-9.857984,-28.244417,-11.0051155,-29.896856,-9.650664,-32.536255,-8.16614,-30.337904,-7.920245,-31.084742,-8.244335,-32.19173,-3.5940325,-30.689087,-5.177748,-30.268963,-4.70952,-32.509678,-6.370427,-39.472527,-3.5620139,-37.977413,-2.3788486,-36.944183,-0.58421594,-40.203007,-1.9501466,-39.419968,-2.325248,-38.18473,-1.0681969,-33.932365,-0.59740716,-34.49998,1.7590173,-33.62625,2.5622778,-34.174664,3.5031738,-35.4843,5.231935,-35.952854,4.9065337,-33.708237,2.44039,-31.305412,3.5107632,-30.937523,3.6965787,-30.13082,2.9642086,-27.62565,3.543076,-29.759125,3.608879,-32.421593,6.1887455,-35.4117,6.93882,-34.468277,7.4325285,-34.557823,9.056746,-37.287266,10.664563,-37.205986,9.309431,-34.889717,10.115869,-35.855743,10.680208,-37.435818,9.984803,-38.591484,10.674362,-37.950943,10.896074,-35.553463,12.100048,-32.92206,12.426475,-33.171967,10.968139,-34.856785,13.726176,-34.97371,12.4004135,-35.18104,8.469634,-36.19818,7.8479657,-37.44391,5.8219633,-37.691257,4.457016,-36.00708,4.7020288,-36.8609,4.1612263,-36.61982,6.4870176,-38.653683,9.939097,-37.45867,7.6564255,-37.851406
