id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-17,-0.9286432512970259,-0.13085014735692918,-0.8523690726403274,-0.05284786515692284,-0.7590103281177676,-0.021749824794823677,-0.923158621537386,-0.16497173519308575,-1.2673260627889023,-0.29062101984529426,-1.6263064262089821,-0.3629652362430443,-1.9330734039664952,-0.3761942217146866,-2.177041396497379,-0.3646695038953956,-2.368754532822405,-0.33456032005920905,-2.534434351252962,-0.30956522761890887
a-18,0.7100184824440434,-0.8034980542726639,0.609081498197325,-0.5887504223085993,0.232626151204987,-0.6473154741601359,-0.28666596816838175,-0.7580066451382244,-0.8454825345221736,-0.7240416412635811,-1.3810038851175577,-0.5901685765923949,-1.7559805745465502,-0.4888801173314411,-2.0369700644120834,-0.43216683960942454,-2.2379169192540576,-0.3891868840323576,-2.4037784885021307,-0.36583380728014286
a-19,-0.8707481954075811,0.14769972006562956,-0.9311995947699623,0.2995722482458283,-1.0723156216728065,0.23944686505793253,-1.2247822085926554,0.05899703810212353,-1.4376625944632582,-0.15895485787484254,-1.7146361736548432,-0.2900301744355039,-1.9834401908853763,-0.32206301224399403,-2.214198241124092,-0.3053442615754995,-2.4188197059095558,-0.2566475921457738,-2.612588621775207,-0.1970827970396064
a-20,-1.4644967392251889,-1.3817299027769967,-1.5090793983526176,-1.3340202465472595,-1.5610818689695234,-1.345518567623208,-1.5445094409884694,-1.3781604045818803,-1.449776033301685,-0.9489758973393416,-1.6552613891004488,-0.6509070007485748,-1.950797800198459,-0.5651696340445117,-2.1913038362419583,-0.5357944968431335,-2.380498089469152,-0.5305842686229292,-2.545178013198365,-0.5609461077438893
a-21,-0.5663823087967644,0.4053849477451547,-0.6401762705872353,0.20451229093749798,-0.7953854354983605,0.06536822370766009,-0.9931255040270313,-0.14325132491319653,-1.2683342003045055,-0.3263513214052644,-1.6073123352638312,-0.4078781632267407,-1.922007254042382,-0.40521258691050305,-2.1684972589010503,-0.3746476200321082,-2.3574055067658404,-0.32727699245103425,-2.516928905482703,-0.2818900205863568
a-22,0.12396878489859099,-0.005776428187136871,0.014026933709557292,-0.175297687749844,-0.23814671620630581,-0.3165640275095419,-0.6420877829225271,-0.422293433124262,-1.0926937324561907,-0.4430571073726761,-1.529401387857084,-0.4405415079238463,-1.8741801326672056,-0.41792856697104114,-2.1305453712629534,-0.3945580679176717,-2.32065115200447,-0.35830028428165406,-2.475994439219947,-0.32815449510590494
a-23,-1.2783378205707414,0.6258257527331508,-1.2099060650168678,0.5665765608749677,-1.2431537981425418,0.5017915503887833,-1.3651940374073606,0.29601215638245393,-1.521017307781577,-0.002406879918735752,-1.7371024545453353,-0.20682357471534074,-1.9810369573389657,-0.2644239007673522,-2.187181385796001,-0.2545008244677316,-2.3450351129751024,-0.20094983165098723,-2.467797948863146,-0.13969036795248377
a-24,-1.5784716790573137,-0.5084125359267456,-1.3438994260423631,-0.7075036680105252,-1.0549617446144337,-0.8873165100913036,-0.8016890178098507,-0.8466579853184097,-1.0565397919897703,-0.732629134295797,-1.495855353212505,-0.6367892513690319,-1.841154844516945,-0.5900085939751192,-2.0910205863077125,-0.5769507995721789,-2.275272840695376,-0.5684926394399475,-2.417640223881824,-0.5751318804574662
a-25,0.2627391386123079,0.12109654903270314,0.08797968384860132,-0.07047173245783697,-0.31565235054614504,-0.2522510469281171,-0.8242236994266201,-0.3358999689072876,-1.2578247092962327,-0.3628792435102772,-1.6119310674206868,-0.4073942649580198,-1.906724205122581,-0.4116472357197669,-2.137457402612708,-0.38844363587699504,-2.31903161299603,-0.34661630169233093,-2.4678811988070457,-0.30516253625054485
a-26,0.8599754402961332,-0.7045506653513681,1.0704560467852553,-0.7199450230356751,1.0446524341971921,-1.002853029371827,0.7100983199974861,-1.3487304511458138,0.19541076676168034,-1.5722661220657403,-0.31980327774304185,-1.6439530535022555,-0.9663662456498912,-1.51328696395734,-1.7506035988066528,-1.10090206168287,-2.141514763799043,-0.8379279991334411,-2.353254096150743,-0.721330855009601
a-27,-0.34967116768297396,1.014993807772471,-0.5302649881800064,0.9931683094300345,-0.8354863030007339,0.74159642678888,-1.1483632092810536,0.2908791414624999,-1.393300804123117,-0.12142433473339247,-1.6817237221718886,-0.30505709737772235,-1.9650753450951537,-0.3480016004272105,-2.1959804772306146,-0.34725747397841733,-2.3787518827047744,-0.32164438972637405,-2.5363451812888527,-0.2983343636901046
a-28,0.042877167677863974,-0.28629507944513977,6.594314637816156e-05,-0.25758691126435174,-0.29595343191258117,-0.33313626447498673,-0.7252664801545103,-0.4079240945133513,-1.1883739743695962,-0.41028983182267753,-1.5963356162998075,-0.40696991928898557,-1.9193809621732711,-0.3841958663183144,-2.1636400979146986,-0.3530284168280505,-2.3515908388448565,-0.30773512084373683,-2.5136540866876045,-0.266540278472612
a-29,-0.42884589740132906,-0.25741702048339266,-0.7057715403949361,-0.12965639513603316,-0.8784209932919923,-0.08231016668663917,-1.0739657052958163,-0.17299544311191517,-1.3483903046797334,-0.3156889287319724,-1.6556636666305258,-0.41106349082773896,-1.9351671744206882,-0.4446040985405682,-2.161108038164365,-0.44656436081903383,-2.3391368077546937,-0.42921668314862105,-2.4874788689845673,-0.41489593428879373
a-30,-0.7247013256040592,0.1010897542688126,-0.8452931224291701,0.43069731492423274,-1.051983339761515,0.47298997585855845,-1.2748045419742384,0.2642442852775483,-1.469583542615385,-0.04345975247889729,-1.7057709565263366,-0.2514565906925295,-1.9584318778765761,-0.31825845183844326,-2.17335594626759,-0.3235046577350885,-2.3546706804026756,-0.2941068995604535,-2.5165853335402155,-0.25558734878508543
a-31,-0.8594400358765784,-2.0384368818047682,-0.8347625839616282,-2.0182671292022785,-0.8196628718011696,-1.9900565364585865,-0.8022656360766423,-1.9424487033562274,-0.7762001299495034,-1.7480215128812426,-1.1188929612092653,-1.2425176959584165,-1.7261684874516017,-0.8421155399388142,-2.070776396781724,-0.6640769015856821,-2.2903429471974626,-0.5731582490575605,-2.4630351762747997,-0.5216206302056109
a-32,-0.1500192389448969,-1.6896749418047425,-0.1788383733501662,-1.8268084580886832,-0.231908140011955,-1.911700717402338,-0.3029046394281552,-1.9556177344599681,-0.3886397166991211,-1.922398986960613,-0.582699187735764,-1.7614019968060792,-1.1150798833964268,-1.4748971151715156,-1.7904475612066038,-1.0895359618957712,-2.129716605776413,-0.8772503195072595,-2.3167186153980794,-0.7835506973129844
a-33,-1.7310611413051042,0.8117823823165099,-1.6193974671326772,0.8253772442281453,-1.5359032604674536,0.7421723381460248,-1.5215611772562936,0.44435581042487793,-1.5460776499216184,-0.018526457212795597,-1.7103419392872938,-0.2954552288959488,-1.951493570350953,-0.37984173733782817,-2.1629308750718534,-0.4062396325946403,-2.333396947545551,-0.40654643520889583,-2.4760477023645575,-0.40620704883223846
a-34,0.0795448359570793,0.002600662864878122,0.02452971214925732,-0.09002087129869227,-0.2908468225895062,-0.22368096902758955,-0.7242391294125652,-0.3183046128486581,-1.1739580790745023,-0.3666638423059251,-1.5738078589640139,-0.4074001961678297,-1.8872331666350346,-0.4058896320287989,-2.128682143731684,-0.386090157395567,-2.3154908259822387,-0.35249439967996093,-2.467132574126155,-0.3232916074875466
a-35,1.054740910827093,1.2884577085025521,1.000746815391489,1.4062062524896146,0.8728696503916767,1.589461103912575,0.7192150452491466,1.68186254384811,0.6110001463042546,1.6030272265545331,0.39191469973044,1.4892298966985023,0.023243664236138935,1.391593594751752,-0.4996317287579713,1.0788066275831805,-1.3109079302303603,0.42862654453924304,-1.9913926822827734,0.031101770659358922
a-36,0.5097370613964523,-0.941623827384778,0.01449681143653665,-0.6890030554061015,-0.3414071146136991,-0.5945741948828321,-0.6861061534923217,-0.5680759541063108,-1.1102212836753755,-0.4958481020678341,-1.532313311227735,-0.4387005585931241,-1.8673805375623722,-0.4152768458613002,-2.12307743713282,-0.40250077372237003,-2.3148403332677576,-0.371049446543903,-2.471151411888857,-0.34298285604488665
a-37,-0.12623610249239087,-0.6659907952137708,-0.578296530932063,-0.4839571305827102,-1.0160643998637826,-0.06966760348848017,-1.361628532593087,0.10849589433792386,-1.6300452219073986,0.008386873006102361,-1.88952172302167,-0.11199705365943374,-2.1481232418121485,-0.14465930937184668,-2.3836259655184864,-0.11364993557638488,-2.5920011934080542,-0.04181406402822117,-2.791086774583297,0.03981976773193741
a-38,0.24233011638890806,0.28543974101426534,0.17659366197670603,0.17194744007161705,-0.09413678628730104,-0.11930082102778852,-0.6044073686091311,-0.39876944180494006,-1.1320785556888937,-0.47478368205126237,-1.5604424476775443,-0.4788340151830252,-1.887608308701776,-0.4670231536493307,-2.1358148235957155,-0.44337929599464965,-2.321008371905891,-0.41273616178687283,-2.4736241779977326,-0.39428303719436186
a-39,-0.8614553959765566,0.471944001859139,-1.098225430660935,0.6580549453153378,-1.2529823192450815,0.6679144459793008,-1.4171853570589494,0.4591773926775775,-1.5730567882820494,0.13495347411101585,-1.76167347219087,-0.08735376646867885,-1.9712174391328325,-0.1586192647090545,-2.1883956652362317,-0.17856530432588963,-2.3771874027712405,-0.1519123358800374,-2.5405970212101106,-0.10457960139769909
a-40,-0.8795415029284075,1.0756766605160366,-0.8217477588475163,1.0166573007665993,-0.9884861573366562,0.7907052910196419,-1.2294739359558735,0.37973264199968804,-1.4243452869727145,-0.060109890524313016,-1.6747687693452469,-0.28322545165358315,-1.9441030112109339,-0.33914978195950213,-2.170945712621681,-0.3393611598528007,-2.3502905189895076,-0.3094180192796341,-2.5003780708924586,-0.2788177114903439
a-41,0.507002639814908,-1.8378843378865088,0.4232556197378048,-1.7307657578994529,0.22707668016466132,-1.6100272716928483,-0.17435673179344824,-1.4198895123445137,-0.7667883043306027,-1.0324200844686369,-1.488371375257255,-0.6351901654172055,-1.8958654504555033,-0.4983727781566146,-2.1596222241869283,-0.43443116727787734,-2.3521406360290618,-0.37979290966778584,-2.5109795666095627,-0.3365293970086086
a-42,0.005489870778177047,-0.011269573264604678,-0.1396705049233462,-0.13981948956742307,-0.4093134907713998,-0.26865845467112587,-0.7953250592280912,-0.3500709994891128,-1.1975025864615056,-0.3939832962153593,-1.5719701655490805,-0.4423415176533309,-1.8910073177581617,-0.43659378902633494,-2.135578746040727,-0.4092935811173492,-2.3219223422707347,-0.37159973705342425,-2.472481982432828,-0.33884370400076325
a-43,-0.29237955334229876,-0.20470415121563248,-0.549119259169854,-0.20067151914446602,-0.7213811785625378,-0.2387041101633436,-0.9723712040958825,-0.2966167464455728,-1.3106770181808391,-0.35145711560964277,-1.6449312418480722,-0.38875524140192824,-1.9420882737687655,-0.38514857981622935,-2.1787394834653155,-0.3622608706845812,-2.367235561154897,-0.32508969038441665,-2.534144904694538,-0.2916321262013426
a-44,-0.5062376317996147,0.9311814928258344,-0.8052412787210461,0.9270525729604037,-1.1408966168456858,0.7949156629259626,-1.4207150494236611,0.5007179113410918,-1.6139754567773792,0.12155615379419153,-1.8122322151457917,-0.1352028667721181,-2.047515951386212,-0.2080682038758924,-2.259952392465308,-0.20137056691674074,-2.4526284918632566,-0.1564919884481495,-2.64180897149172,-0.1002398211929947
a-45,-0.3868554863073924,1.3514457078664877,-0.48711091097757764,1.2730303597894361,-0.7211029195880236,1.0620047360707678,-1.0526860430134455,0.5803583011125385,-1.3104847129470607,-0.01040921380801164,-1.6177012149398646,-0.28396919604740095,-1.9292986073967378,-0.3427891118623414,-2.1755744151505647,-0.3378989881538187,-2.3681804905489723,-0.2976371759970976,-2.535863785288295,-0.2543685999811638
a-46,0.24182199564991744,1.1585963826661216,0.20071327603942865,1.174728380406932,0.028889598239276556,1.075275451765317,-0.2773003589398533,0.7064653184983021,-0.9504568419645012,0.0793891894146933,-1.5261181885761173,-0.31079772117187776,-1.8746459080514126,-0.4158470786990654,-2.1155425349713757,-0.44919206744277906,-2.285773123625793,-0.4629017871060252,-2.410718092427973,-0.48929465975140235
a-47,-0.002375626499606765,0.08519809243956639,-0.2165630213685387,-0.06375429744009951,-0.5075958982449408,-0.17786208182115565,-0.8851188314627365,-0.25146419164360295,-1.2735445868376096,-0.30891971835582654,-1.6311052504027124,-0.3557332566710464,-1.9291703810722856,-0.35866655375903794,-2.1600144474693908,-0.3340022484814549,-2.3483506385537756,-0.297184269224288,-2.517654642079301,-0.26901509143143476
a-48,-0.1996141567452174,1.7771573812335841,-0.3722392611634893,1.7408544797412446,-0.677382184810515,1.701327249896752,-1.1421545693036166,1.5279235115764482,-1.6308353977329284,1.1331816364155862,-1.9804825589294794,0.4861632659270653,-2.1512502639464426,0.03802040923305093,-2.3222265773084887,-0.10014092833739428,-2.4826975175159958,-0.12224890003896388,-2.637682825279185,-0.11241130047197838
a-49,0.6986004866661589,0.8988581325936654,0.7710260440876975,1.0301357865895413,0.7014243344852384,1.164507729222163,0.5652358036734525,1.1729398090638925,0.3528575444648444,1.1242339591588766,-0.023527326224581674,1.0456650848230788,-0.6323677232021379,0.7041991442282278,-1.4806605622631481,0.18430930214003846,-1.9988477749223632,-0.03404702397698843,-2.252685128568146,-0.08362656291430731
a-50,0.9983865350221962,-1.1369648791312357,0.5501975063442173,-1.0577132124862603,-0.009082220850306346,-0.9011244285059806,-0.5399526915725374,-0.7392257091866462,-1.0901292856153155,-0.5688467615728366,-1.5427990188740952,-0.47941133485881937,-1.8668620675782475,-0.44178209242127287,-2.1134181024381617,-0.42520891448750964,-2.2999569482136413,-0.40461392517323913,-2.4516803201381854,-0.39316329168185976
a-51,-1.3063420449680483,0.9569830954701458,-1.325943470624137,0.8918471797622922,-1.4343270266653836,0.7850117220129467,-1.5638461562261838,0.5464080659206045,-1.6917345063975984,0.18790645668858053,-1.8568391407637794,-0.08737451160285202,-2.079998093701686,-0.17492438255082715,-2.2872263108176933,-0.16909909060771278,-2.45543930388712,-0.1107436768838594,-2.5984225735678192,-0.03707207024827678
a-52,-0.8002603511343035,0.4844124343362787,-0.9975093889251319,0.3270784920390862,-1.1211240883386653,0.257981948362056,-1.2532190135862058,0.07139277639308579,-1.4342050313557069,-0.16897640481459023,-1.7008966737915525,-0.31051142672421134,-1.9779721912065946,-0.33753743927584084,-2.2115172496323345,-0.3188008702974234,-2.410600243873421,-0.2701095899335953,-2.5996403870241225,-0.21352225677938588
a-53,-0.1648536722208772,-1.0094731492074993,0.03543581849070642,-0.958023737581332,0.003762909229842717,-0.9067432686069443,-0.3526905817738825,-0.9052715794472912,-0.8807271582900779,-0.8175273192836098,-1.4590025216505482,-0.6478873992874652,-1.865398471539409,-0.5317729221093096,-2.1350171977685033,-0.4685512605846915,-2.320644687582023,-0.4276912516851244,-2.468491413124103,-0.4174483409280422
a-54,1.8030137581859558,1.3271687029940655,1.8477511180181603,1.280580539445597,1.955053790185677,1.3164688086842704,2.04489778769739,1.519930842103753,1.7752423472994452,1.8281659070325773,1.4157571108587608,1.9965348056295524,1.1619259183256423,2.075141580556879,0.9510332088902862,2.1139681022579793,0.7238721610991969,2.1422533713496783,0.4099834419241299,2.1687619780320793
a-55,0.9739430252393138,-0.4101028393869846,1.0258647861851524,-0.7479887203735731,0.9670798546724603,-1.0291700117323397,0.6376535466854699,-1.358223231121859,0.13765737092271635,-1.56873918798076,-0.36629536056007317,-1.6243448304273604,-1.0142040746749825,-1.4774316248259274,-1.7718297248818569,-1.07694313620159,-2.1472105054487693,-0.8331255380786334,-2.350452280477776,-0.7273604263581037
a-56,-0.8591757209048205,1.7355833731412742,-0.8920993176180747,1.6234166800320806,-1.0672316259580885,1.4354063082780748,-1.3769161989791452,1.07168426187415,-1.6557375765881148,0.4749820485178669,-1.8108540698724789,-0.059127059814018446,-2.017745570041328,-0.23620905294783515,-2.225045152349278,-0.2699033228265674,-2.4005988000719243,-0.2539699135439068,-2.5577263827110297,-0.22698995886413542
a-57,-0.5229865117025765,-0.6632485792296623,-0.20252241468746912,-0.5737224737621188,-0.1997193945395797,-0.6077523259108241,-0.6088882537100135,-0.6121770202812509,-1.1346987041488008,-0.4822689650699494,-1.5694733211300944,-0.4435609484193162,-1.889202034950346,-0.43325042325306984,-2.1313335874743644,-0.4114015146498619,-2.3117292252569346,-0.3789767752145793,-2.459622361619991,-0.3568297303870996
a-58,0.7910847727031974,-1.075907318908318,0.4936218291337463,-1.1213219194906305,0.13130126446875034,-1.1894971530632774,-0.27024333493077385,-1.1649704165322712,-0.7550715347097672,-1.0229514394222599,-1.3696188435332766,-0.791929860428701,-1.7940689688384723,-0.6637036303213786,-2.0734648076632984,-0.5988010999532791,-2.269593199633517,-0.5525994706662261,-2.4211402760389076,-0.5293919998465353
a-59,0.8851132056404458,0.3229153543772636,0.6718801802150411,0.027517723531063704,0.12353171909027814,-0.289750595962348,-0.5380729581809109,-0.5146709199487511,-1.1155805161163677,-0.5178827644200721,-1.569433391592624,-0.48313291012308485,-1.9031777611955991,-0.4490451310080348,-2.151321118385556,-0.4131905624356176,-2.340636992877014,-0.373803415142896,-2.4998117336738166,-0.3473532400292983
a-60,0.7586174448215766,-1.3451190127442667,0.6828890100067008,-1.4670726142863921,0.4428792407529249,-1.5916433374207026,0.06769467329151956,-1.6338324417516408,-0.3522004705452781,-1.533424915932824,-0.9336363132136731,-1.259154324233694,-1.6317144894423674,-0.909030735603067,-2.0033722992230665,-0.7442545521301638,-2.215197684697277,-0.6698212834355909,-2.3569605489271157,-0.6319116598272837
a-61,-0.5589311589741148,0.7775438922859403,-0.7347420136487401,0.5379753905921492,-0.8980500286304789,0.2660353723903939,-1.0659014851808046,-0.04092035529733601,-1.3038303045986979,-0.2863361628232973,-1.6192394618343242,-0.39553837608612613,-1.9216292036828784,-0.4048987416890123,-2.161668631711662,-0.37745710395065024,-2.3440092373573567,-0.33113249182087306,-2.4927173759006416,-0.2873025650268912
a-62,-1.2930268375593597,0.33192429366824794,-1.4552722642134446,0.5029341761978955,-1.5417502778828875,0.6065185356807287,-1.6381770970040919,0.5332547051793983,-1.7585175035171983,0.2486713940818218,-1.9093257938654529,-0.01679639426935268,-2.1122887468934826,-0.11471664022960643,-2.316956080153142,-0.12021263945815294,-2.499266674172078,-0.07393210829385857,-2.671424902385626,-0.012334034722595965
a-63,-0.6456942515433126,1.0733727371295192,-0.8349368112785605,0.7261034941534963,-1.0487360537310635,0.3569760269128339,-1.224464919651926,0.0518448591697176,-1.4457448392513166,-0.17109324117873922,-1.70440772822292,-0.31380978792043157,-1.9627567694167576,-0.3690502609320381,-2.192689150577833,-0.3633634569519332,-2.3826313439768363,-0.317573674078104,-2.548957086480553,-0.26753177015743235
a-64,0.994445477215744,0.3086346817311468,0.7784488511506379,0.030107569938653916,0.2702036280769163,-0.26140280680884825,-0.44508256121129336,-0.5175963840912448,-1.1213743431350922,-0.521096719970357,-1.5901249907115753,-0.4782246734875848,-1.9181344718238942,-0.4561854472899183,-2.1656123172338733,-0.42938053344945637,-2.3552523997573833,-0.3933615079036914,-2.516283210574621,-0.3655965893420003
a-65,-0.8896555432537177,0.3028350605190057,-1.0229283945197067,0.2596959845886707,-1.1892759867767688,0.24077334286752186,-1.4079538304263104,0.19678327135818466,-1.6419568013516683,0.04394671491239113,-1.8901522641346988,-0.09652139252868325,-2.1466680574601713,-0.1330907082347271,-2.3813058147909585,-0.10389733137752416,-2.587861285327242,-0.03266266954908597,-2.784436566105211,0.04888702439849319
a-66,-1.4871157626162481,0.009849149586694342,-1.6226731626814934,-0.12352319560399742,-1.6919797199278677,-0.1783375568793163,-1.570616333954945,-0.14050145028813626,-1.5214933738192518,-0.2712058721486036,-1.7198602431171517,-0.3950314854914101,-1.9658458700967325,-0.45060829731254326,-2.1720129143779263,-0.49272946975852633,-2.3356570946467317,-0.532724340280399,-2.470157874086001,-0.5899345430738219
a-67,-0.700351517823881,0.8329634260132017,-0.8368680593416926,0.8361983216999642,-1.0474324105461827,0.694504219671909,-1.2719863032018899,0.3597893092814766,-1.4604478799269172,-0.03901451120510831,-1.709524149050665,-0.2410651174119497,-1.9673315910212157,-0.2867071281330032,-2.188682751132323,-0.28613995476405363,-2.372311178178798,-0.262816804412513,-2.536477461818674,-0.24289154252716638
a-68,0.8930541832231944,-0.42830892408111093,0.8271421826703423,-0.6403651423189116,0.45085430973255225,-0.7968361089518327,-0.11530354407498657,-0.9215090935918548,-0.7167162423591588,-0.9017927086297755,-1.3529748338149847,-0.7057067326795459,-1.7666448213930377,-0.5734647587618071,-2.031682268630325,-0.5016330881671032,-2.2183313745023305,-0.44290937663441127,-2.3740312098136935,-0.4101879059173392
a-69,0.06374012464693127,-0.44402241262474207,0.022394377156827117,-0.39593564738907516,-0.2162044512191776,-0.40019476484053096,-0.621120523757807,-0.43839670378696877,-1.0985445234363116,-0.4284698385297827,-1.552066667443156,-0.4291762036723653,-1.8909329501863161,-0.4081698854952086,-2.138616680003989,-0.37712026163379986,-2.3238537301180164,-0.33280381771842,-2.4858070043863902,-0.2991511098920183
